dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key
-3.0878468,5.528098,-2.1290014,-3.9854321,5.245672,-1.5244486,-0.10388076,5.048558,-1.4596727,2.1371744,4.5173063,-0.5258801,1.9800763,-0.69022566,-4.446,-1.3361776,1.9256709,-0.90971684,-3.2446413,-1.0883118,-0.034841895,-4.9630103,2.4531953,-0.28940475,-3.0630815,1.565173,-2.499164,-2.823329,-4.960512,2.936635,3.7427723,-2.4668112,0.25,0.71648353,0.5714286,8,CH_Sav_11,-2.6296217,2.7801304,3.5588655,1.6632437,1.8136125,-2.732874,-3.1692038,0.21252264,-2.3401058,-4.6387315,-3.8854692,0.5693892,2.542918,1.4671401,-3.1004484,4.8323884,2.1047492,-0.3300899,2.6055274,2.5295448,3.266565,1.760071,0.66022086,-5.396199,2.4115212,-0.46636003,6.5080156,0.44478488,-1.2325664,-1.5920758,-0.05803585,-4.745993,1.0,1.2307693,0.73846155,7.0,CH_Lava_32,-1.25623,-6.4665904,0.90627086,2.3125587,5.692419,4.549635,0.93651843,1.164151,-4.6119084,-3.0048597,1.9309888,-1.7460043,0.6587628,-4.5358076,-0.9493036,-4.7399735,-2.7726483,-1.4480598,1.5694396,-0.8741735,-2.1156003,3.2670076,3.081552,-1.4167193,-6.113836,-0.6796681,3.7594151,-0.83812743,2.4878025,-0.503508,-2.9212894,-2.5620368,1.0,1.2144523,0.58666664,7.0,CH_Lava_42
5.5000153,5.801485,-1.1044477,3.96347,-3.2918794,5.0860353,-3.7779994,-3.111452,4.183272,-3.8480935,-0.7367532,6.754197,-7.2751637,4.352472,1.0149308,4.2352004,-0.15105772,-1.4535949,3.238596,-1.3216239,-0.5809909,-4.233902,-9.288073,-1.6195745,0.5713375,-3.1386576,-5.0386815,2.6294248,-4.4743814,-3.5555553,-1.830034,-10.216479,-0.125,1.1151515,0.62857145,6,CH_Sav_11,-2.8539143,2.1943202,2.0031154,0.28768027,0.09104627,-2.7614493,-4.327097,0.3748684,-3.9536192,-4.1316285,-2.9724083,-0.31200087,1.1317198,1.0297806,-0.9874289,4.160032,2.6472175,0.021058977,3.2694106,1.7852998,0.4522193,2.5942414,-1.4986377,-4.5538697,2.766803,-1.46022,7.3117256,-0.21412879,-1.6420445,-0.28976494,0.96348786,-5.214548,1.0,1.4602898,0.7306122,13.0,CH_Lava_32,-0.6841048,-7.3698955,1.2118001,3.3553755,5.9114103,4.4934697,1.235467,-0.28420067,-3.8026183,-2.1762533,0.16199462,-0.6084285,2.2461853,-4.3625436,-1.890509,-4.9050603,-2.7712626,-2.438704,1.7203435,-0.48855484,0.0137630105,3.2240534,5.8181057,-2.661497,-6.637413,0.49352574,2.036587,0.534508,2.7709572,-0.84397435,-4.1256967,-1.7101033,1.0,0.6,0.6,3.0,CH_Lava_42
-3.908187,-3.7284756,-1.0377407,-4.206531,4.3418517,4.073322,1.278666,1.5902696,-5.2061687,-0.5962943,2.271182,-1.313426,1.5441866,0.31859028,-3.4136682,-2.8723552,2.913065,5.0099187,3.8829942,-1.1501442,-1.9569924,5.47475,-2.679473,-3.1740594,-0.8161552,2.6632185,3.488994,-2.300255,2.7115054,1.5855792,-5.663521,-9.043817,0.0,0.28947863,0.475,12,CH_Sav_11,-2.5593743,2.794506,3.7635918,1.9346673,2.0909166,-2.6506982,-2.865967,-0.008675739,-1.9763258,-4.7050414,-3.9793313,0.743029,3.331982,1.4321599,-3.5155015,4.8662534,2.1391752,-0.6608811,2.212798,2.5582695,4.298934,1.5362974,1.7670691,-5.3647184,1.7943823,-0.14011383,6.0386977,0.8535905,-1.1029656,-1.7636416,-0.5581313,-4.576573,1.0,1.0555556,0.74285716,5.0,CH_Lava_32,-1.3011544,-6.1963983,0.99058723,1.8857427,5.2803707,4.61511,0.7601106,1.5894463,-4.683607,-3.2887466,2.5673423,-1.9910657,-0.07103564,-4.651068,-0.5311017,-4.6730433,-2.8661563,-1.2654786,1.5173748,-1.0798103,-2.8424344,3.23897,2.2500825,-0.9339322,-5.8659897,-1.2051294,4.3732114,-0.86268836,2.4187787,-0.13540304,-2.6585472,-2.9573255,1.0,1.2921568,0.536,9.0,CH_Lava_42
1.7990215,7.3315425,-2.950865,-4.585874,-0.47450092,-1.0155464,-4.8649387,-0.80572194,1.2846186,5.893131,1.7358692,1.7574161,-1.5943333,0.41221243,-3.871753,-0.936437,5.4913936,-4.3411055,0.92024857,-2.319984,2.8996472,0.2909276,4.068033,-0.73654324,-0.3103632,-0.7354206,-5.7734165,-5.828912,-2.4522176,1.8310468,-0.39272833,-0.35269523,-0.4117647,0.25594202,0.45,13,CH_Sav_11,-1.9578543,2.1796565,4.491449,3.1281967,0.3247003,-1.0251951,-3.5090137,0.21597232,-1.4587324,-4.6331987,-4.4401073,1.280306,3.8173623,0.8326858,-4.341512,4.638761,2.2223914,-1.9461865,2.6636274,2.5524082,6.232256,1.1915563,4.791759,-5.28741,1.2655289,0.21666217,4.840267,2.9280164,-1.693337,-0.54155505,-2.8450413,-2.7448928,0.0,0.0,0.0,0.0,CH_Lava_32,-1.1914672,-5.6895504,1.1344851,0.89771926,3.8382154,4.767078,0.17534494,2.0970068,-4.900316,-3.656242,3.3413844,-2.2257762,-1.1453419,-5.1744137,0.40647972,-4.3576393,-2.7005954,-1.2091324,1.6227641,-1.3822864,-3.6106083,3.491502,1.0872151,-0.52290004,-5.5963917,-1.8414729,5.218398,-0.5804967,2.6006455,0.7046479,-2.467882,-3.5299091,1.0,1.279772,0.616,14.0,CH_Lava_42
0.22551098,0.47823372,1.2331586,-1.1387633,1.4594846,0.39821053,0.65496445,-2.2102423,1.0009139,1.0472674,-1.2017171,3.2630625,0.21565166,1.6158864,-0.9762033,-1.0429308,0.23973948,3.220499,-1.9212275,-0.9569298,1.0967019,-0.5585346,-3.4495292,1.9365999,2.1983385,2.1173048,-3.4782763,-1.3962786,-0.8745344,-1.0566989,-0.5291156,0.13903718,0.2,0.87645686,0.5,7,CH_Sav_11,-2.319039,2.8071828,3.9342709,2.2023768,1.9826226,-2.5036397,-2.7628522,-0.06065592,-1.5638778,-4.6108174,-3.8923242,0.94248736,3.7463336,1.2534527,-3.8650768,4.773297,2.3380191,-0.88684225,2.3392313,2.5295076,4.917885,1.2762159,2.6831918,-5.3369365,1.2706385,-0.08633542,5.5217137,1.4589076,-1.32445,-1.6355581,-1.0369544,-4.485475,1.0,0.4,0.73333335,3.0,CH_Lava_32,-1.2830846,-6.3236403,0.9565628,2.0882769,5.4513116,4.588774,0.81267524,1.466282,-4.663129,-3.1870508,2.28984,-1.9004653,0.2171408,-4.5860724,-0.74908763,-4.6801944,-2.8772178,-1.3534248,1.5189602,-0.97091424,-2.5622442,3.2403631,2.582975,-1.1512165,-5.9414945,-0.9975071,4.1070547,-0.88893443,2.4273536,-0.2986024,-2.7735586,-2.7956035,1.0,1.2981685,0.5368421,8.0,CH_Lava_42
-2.60878,0.10182385,4.552698,4.5147996,-5.5593414,1.7339443,-5.65261,3.0188074,-2.7901797,-3.3055696,-1.554394,-2.5097866,0.1108747,-1.9813024,-2.3940272,0.5985465,-2.5264456,0.024947405,1.2803679,3.589346,-2.4395986,1.6227725,1.2297894,-4.1144204,1.1469322,-2.616892,5.541098,2.3218596,-4.2639856,3.7933474,-2.589338,0.9836684,0.0,0.43274853,0.45,10,CH_Sav_11,-2.2924643,2.5835838,3.7431312,2.4206738,1.2179096,-2.3102708,-2.8925047,-0.3854382,-1.3057363,-4.6184454,-4.0298514,1.3744074,4.293149,1.1790042,-4.3185306,4.671564,2.55635,-1.5106785,2.2782264,2.2859602,5.5320597,1.0711685,3.5790098,-5.094733,0.8185741,0.17459571,5.247098,1.908834,-1.4919068,-1.3280872,-1.4341171,-4.408132,1.0,1.0873814e-15,1.0,2.0,CH_Lava_32,-1.2449403,-5.89263,1.0509741,1.3501325,4.7062335,4.695147,0.554693,1.9046475,-4.7989936,-3.4991896,3.0515223,-2.1564748,-0.6433575,-4.8431053,-0.048039675,-4.561351,-2.7876594,-1.0872611,1.5710968,-1.272534,-3.293784,3.3659484,1.5441533,-0.51643133,-5.7376237,-1.5805998,4.88766,-0.65502757,2.4378376,0.27311084,-2.5316324,-3.233515,1.0,1.2802005,0.6533333,11.0,CH_Lava_42
-0.15006232,-0.02674216,-0.090838015,-2.4976115,1.3178391,-0.022486717,0.11961198,1.1699492,0.6136655,1.229176,-0.51040876,2.7677703,0.090796456,0.70623696,-1.7223618,-1.7198746,1.2795408,1.8454868,-1.6106596,-1.1701628,0.34740955,-2.356324,-2.8235726,1.8652686,0.913703,2.0661993,-2.3507333,-1.2654507,-0.46799648,-0.9784192,-0.4787163,-0.27107185,0.64444447,1.076981,0.71304345,12,C_Sav_48,-4.129204,0.74542296,2.7945728,2.8712254,-5.4144497,0.15356311,-6.516717,4.0899296,-2.4542282,-4.355907,-2.1521204,-3.9408598,-1.3943698,-1.1004319,-2.3249815,1.3147962,-1.6704316,0.2781064,2.1013103,4.1502924,-3.9006534,0.032621212,0.122504234,-3.8853455,2.4875512,-4.4237885,5.8065434,2.6255093,-4.180171,1.7279682,-2.463052,0.055679247,0.40229884,1.2769178,0.68333334,10.0,C_Savav_58,-0.80339277,-2.393217,-3.6618493,0.83070123,6.1307034,3.110653,-1.8041542,-0.7905945,-2.775239,1.5532866,-4.769781,-0.9931437,8.414968,-1.8732729,-9.69899,-3.627389,7.3446774,-6.2062716,2.996979,-1.8541764,7.2873716,1.1724163,12.180294,2.3502617,-5.3248124,4.6525397,-4.763893,4.528349,2.1625206,-5.052738,-5.8137226,-2.722439,0.0,0.0,0.0,0.0,CH_Lvav_34
-0.4222107,0.61983925,2.3626158,4.9699244,-2.2637453,2.3343146,-5.072505,2.5394669,1.1888173,-1.2641383,-2.3869326,-3.0706673,-0.23547973,-1.5780494,-1.1017506,-0.82509255,-0.37323576,-2.1649766,2.3581123,-0.1605941,0.8557895,0.16643742,5.149022,0.20056331,-2.1221476,-6.7061143,2.7598696,7.453969,-1.9841595,1.5781525,-0.9069397,4.572333,1.0,1.0707071,0.7777778,6,C_Sav_48,-4.1398206,0.6718284,2.6677334,2.571575,-5.428085,0.21401204,-6.566951,4.182142,-2.572829,-4.3719387,-1.9901712,-3.997468,-1.4193187,-1.1833184,-2.1439004,1.2262064,-1.601602,0.16633946,2.1363702,3.9900866,-3.9839382,0.10508846,-0.048523545,-3.8634186,2.5003085,-4.4189982,5.863274,2.6231,-4.0723553,1.9098281,-2.4129267,-0.05631402,0.34736842,1.2821381,0.752,12.0,C_Savav_58,-1.1711317,1.1922001,-2.892247,-2.4973564,2.3391538,1.2389746,-2.2547567,4.252671,-0.83629847,2.457782,3.5584338,-0.51396155,1.0815028,1.0446383,-4.3788815,-2.2303445,3.3233995,0.35730988,-0.6223471,-1.1823438,-1.4151795,-0.55435276,-1.2892363,2.5758414,0.63706744,1.5813929,-0.6153965,-2.6276412,-1.1208174,-1.5939059,0.3952208,-1.8193479,1.0,1.431579,0.6789474,11.0,CH_Lvav_34
-0.4756946,-2.4315228,2.4720073,4.8324957,-3.517983,0.73567396,-5.0780144,2.1567512,-1.8618286,0.11712003,-2.9073038,-2.9787617,-1.8279043,-2.6574683,-1.5054736,0.7352238,-2.3070138,-0.24254689,1.9835172,2.9471457,1.1566174,0.37960455,6.5555196,-2.860157,-1.693643,-3.8881598,1.882199,4.626597,-2.5914454,1.7625359,-3.6288335,-0.48092693,0.57894737,1.118797,0.6761905,11,C_Sav_48,-2.231616,-0.63964975,4.2583466,5.8417635,-3.878276,0.7308469,-5.280859,1.034994,-0.21954465,-2.3595233,-4.4567566,-2.7310576,-0.12846214,0.43662083,-4.5864954,1.1447543,-2.3645952,-1.1803321,1.506989,5.2669845,0.81011575,-0.9746965,5.5611944,-4.584261,0.9089435,-2.1652336,2.279232,3.3216789,-4.7105846,1.4276774,-4.063004,1.2680764,1.0,0.552381,0.7,4.0,C_Savav_58,-1.3076442,0.6102388,-2.928165,-2.5419416,1.7246892,1.2093792,-1.2619579,3.633683,0.07648116,2.5319533,2.5876303,-0.43605363,2.165236,0.4484896,-4.816347,-2.0132632,2.698368,0.29295945,-0.20684648,-1.1317207,-0.27803016,-0.66989493,-0.5129411,2.6763391,0.54673445,2.4269996,-2.026057,-2.0461602,-1.2815869,-2.3384824,0.5459894,-1.6596437,1.0,1.4235294,0.8,9.0,CH_Lvav_34
-0.600346,-0.12186208,-0.21050476,-1.990451,1.593545,-0.4983523,0.52913284,-0.07922378,0.19395363,1.2199998,-0.12219787,2.8713875,0.4679276,0.5760089,-1.8232896,-1.865705,1.6747262,2.3050938,-1.9801843,-0.880226,-0.060519695,-1.7115449,-2.0754495,1.9173244,0.97936493,2.0594554,-2.207738,-1.0258946,-0.2675724,-1.3612025,-0.4411816,-0.40461838,1.0,0.0,1.0,1,C_Sav_48,-4.110991,0.8871784,3.8830934,4.5848446,-5.483818,0.15885562,-5.94545,3.1429787,-1.6052834,-3.4062834,-3.2008085,-3.569375,-0.8842772,-0.36371833,-2.8616886,1.6159681,-1.8536365,0.6293267,1.8372655,4.795998,-2.575433,-0.10590404,1.807332,-3.8740234,2.0932164,-3.9394817,5.1361723,2.5479646,-4.764828,1.1118724,-2.7782986,0.6812353,1.0,1.027972,0.8545455,7.0,C_Savav_58,-1.045613,0.31508315,-2.6905284,-2.7597742,1.5032871,1.1163257,-0.7744757,3.1565897,0.48470074,2.3981836,2.0133197,-0.13400638,2.4005353,0.30008703,-4.8294535,-1.921926,2.3511658,0.39634037,-0.17951286,-1.0022923,0.43053216,-0.93035877,-0.26175177,2.6086545,0.59701735,2.8268108,-2.800806,-1.6461563,-1.4611824,-2.2686503,0.47438028,-1.5175886,1.0,1.4139194,0.7111111,8.0,CH_Lvav_34
-0.8328333,-1.4871258,-3.0749438,3.7052479,-0.5619251,-3.8580127,-7.362892,2.6547647,-6.138231,-2.4149566,-5.418091,-1.2829748,-5.9971786,-1.2329818,-1.4613342,0.35409433,7.4216056,-1.5607026,-1.1587919,1.077835,3.0318103,0.40532357,5.7611227,-3.9111423,-3.022976,5.1728272,1.5419891,1.1520666,-1.7079533,-5.070559,1.1258756,0.60546553,0.6756757,1.1434468,0.7777778,10,C_Sav_48,-4.1224737,0.6898223,2.5936687,2.5057006,-5.442116,0.2644118,-6.6034765,4.218659,-2.5833504,-4.3311925,-1.911475,-4.0840487,-1.4178184,-1.1975002,-2.014586,1.1396183,-1.5502347,0.1594137,2.1679378,3.9275336,-4.0046625,0.1563439,-0.062355638,-3.8268523,2.4833107,-4.4575324,5.829815,2.5974364,-4.106698,1.9932313,-2.402782,-0.13850293,0.26530612,1.2292753,0.74285716,13.0,C_Savav_58,-1.5095454,1.4285536,-3.3909228,-1.9785498,2.7983112,1.5632757,-2.8664062,5.178563,-1.3197739,2.5871146,4.738904,-1.7736219,0.93449724,1.4820341,-5.030298,-2.4522738,3.7941108,-0.42913228,-0.5571685,-1.3650173,-2.234754,-0.039159447,-0.7750368,2.8036604,0.30834934,1.3322338,0.53602755,-3.130936,-0.7105011,-1.7024131,0.4283136,-2.251945,1.0,1.4905983,0.7586207,14.0,CH_Lvav_34
-1.0546892,-1.4486468,-2.780711,-1.2009588,2.393531,0.7172898,-3.4017854,-2.191214,1.2461636,0.3048492,0.59198284,3.3682184,-1.2977309,-2.7062316,-2.6333377,-4.200377,0.42836148,0.7784829,-0.70604324,-4.9835925,0.16790587,-0.3871434,-2.4083076,4.847829,2.3099747,3.664311,-4.661504,2.8771071,-0.5384942,-3.8802085,-2.6360843,1.1654571,1.0,1.1771562,0.8727273,7,C_Sav_48,-4.1425886,0.7283546,2.766933,2.8038669,-5.4085274,0.16526249,-6.526347,4.0973773,-2.47868,-4.3876357,-2.1128135,-3.9799314,-1.4239925,-1.1431767,-2.3030179,1.2894397,-1.6677217,0.26448494,2.1126842,4.146359,-3.936937,0.052500606,0.04469049,-3.8589158,2.4934683,-4.437625,5.8486266,2.6168191,-4.1680245,1.7637653,-2.4606588,0.03448993,0.36842105,1.2887218,0.736,11.0,C_Savav_58,-1.2655417,1.2383862,-3.1007352,-2.3844914,2.5260615,1.317236,-2.5055156,4.5103455,-1.0166104,2.469414,3.957757,-0.87342906,1.0141878,1.1654823,-4.6106434,-2.3102334,3.483348,0.13178504,-0.5895443,-1.2408136,-1.7093685,-0.3821884,-1.1483893,2.695764,0.55048966,1.4837617,-0.2642727,-2.7825112,-1.0044619,-1.6218693,0.39018267,-1.9616017,1.0,1.4488989,0.74545455,12.0,CH_Lvav_34
-0.24364057,-1.3692771,-1.8615938,3.616919,-5.209855,4.108907,-3.0695739,1.0554358,2.7669458,-0.8041819,2.593547,2.5324888,-0.9455044,-3.6907167,-3.4572377,-0.9670962,-0.5061807,-0.5886032,-1.5116396,5.3207483,-1.2748625,-2.2835581,2.581358,-1.5802661,2.9681487,-3.9160624,4.2258453,0.9491277,3.5357714,-0.30449313,2.1111917,5.352935,0.3873874,1.0115942,0.704,13,C_Sav_48,-1.7367738,-0.5327512,4.4292827,6.0545416,-3.766191,0.68987393,-5.3204756,0.7766496,-0.034058213,-2.2055602,-4.5550776,-2.565579,-0.26483297,0.33143204,-5.116309,1.1729641,-2.1785436,-1.4103758,1.5473388,5.115186,1.2543905,-0.94832814,6.1757536,-4.5998936,0.74578923,-1.7843175,1.8694254,3.5204265,-4.6312284,1.689053,-4.510392,1.4509678,1.0,0.0,1.0,1.0,C_Savav_58,-0.87965405,-0.9091462,-2.8888123,-2.8631415,1.4912248,0.8810563,-0.070860624,1.8137213,1.2130201,2.995388,0.0058861673,-1.2291224,4.2916274,-0.5784799,-7.390094,-1.5483193,1.3546126,-1.4697602,0.23532507,-0.9939064,3.5289023,-0.8475485,3.1179452,3.7132587,-0.6422095,3.4932966,-6.062818,0.117527604,-1.8135916,-2.9088237,-0.28903013,-1.3736417,1.0,0.6,0.5,3.0,CH_Lvav_34
2.8829348,1.4964168,6.724981,2.4918303,4.1431503,-3.0669441,-0.38393986,-3.676763,3.5970476,3.722424,-2.5326948,3.6491532,-0.92981327,5.432786,0.4384961,-3.7360754,3.5808177,2.5297403,-1.7849262,-1.0112845,2.910279,-3.9337447,-2.1355772,-2.9942107,1.5704563,6.535493,-5.898489,-2.3253958,-1.6405599,0.4161908,-5.192013,-0.16698456,1.0,0.72380954,0.76,4,C_Sav_48,-4.2180543,0.99878484,3.5536342,4.181168,-5.7828417,0.11135551,-6.1708927,3.5566583,-1.8309777,-3.643845,-2.916222,-3.715187,-1.0123049,-0.6092455,-2.701129,1.585784,-1.6797698,0.64547396,1.9090459,4.616564,-3.2277553,-0.014899254,1.2356036,-3.8716788,2.247444,-4.1817417,5.3094025,2.6143398,-4.619075,1.2930157,-2.594271,0.5997541,1.0,1.1838828,0.8,8.0,C_Savav_58,-1.1428506,-0.913869,-3.837973,-2.5097446,2.2792513,0.8633696,-0.61624014,1.5179131,0.43562907,3.8915458,0.33744407,-1.7382208,5.1362696,-0.7614678,-9.460043,-1.9622414,2.1153443,-2.3995957,0.55429393,-1.430595,3.4902442,0.079298556,5.5073185,4.3347206,-1.4197103,3.4353948,-6.7433386,1.2492527,-1.7105224,-4.1929274,-1.5401115,-1.8373268,1.0,-0.6666667,0.8,2.0,CH_Lvav_34
-5.2664604,-0.09480038,2.415991,5.510233,-7.144536,0.68471014,-5.5433874,0.8677984,-1.3785272,-2.1683943,-1.4324356,-5.5766544,0.705511,-0.3361934,-1.0051682,-0.13538253,-0.8466768,2.3161983,2.0548651,5.997159,-3.222974,-0.09112701,1.9868885,-2.9325223,2.3010077,-5.404565,3.8968132,1.2109213,-4.263742,1.2624632,-1.8875875,0.35798207,0.8271605,1.1784314,0.7882353,9,C_Sav_48,-3.736647,0.67255974,4.1841545,4.9165163,-5.033629,0.16250911,-5.6612587,2.5358076,-1.1843066,-3.1653109,-3.520057,-3.5132504,-0.7185724,-0.02279763,-3.156944,1.5409627,-1.9824574,0.3720554,1.7585804,5.018903,-1.7509146,-0.37223348,2.5575068,-3.8490276,1.9212219,-3.598587,4.7740936,2.6801248,-4.909439,1.0412941,-3.0422668,0.6776258,1.0,0.98585856,0.94285715,6.0,C_Savav_58,-1.0961227,1.1274076,-2.6969674,-2.6307545,2.1393352,1.2157986,-1.8593789,3.962279,-0.47787404,2.4581242,3.0399342,-0.18326283,1.2746179,0.7797669,-4.2012024,-2.1213098,3.0886633,0.48731804,-0.583881,-1.0924228,-0.8845526,-0.7472502,-1.274992,2.4591203,0.75116247,1.8578027,-1.0989594,-2.4767742,-1.2044606,-1.6960053,0.49640965,-1.6189473,1.0,1.4337806,0.74482757,10.0,CH_Lvav_34
-5.9328794,-6.8926463,-0.96525186,2.9463902,3.812355,-0.67088544,-4.0504994,-0.4585715,-4.5975127,-8.111753,-2.7489214,-0.6163941,5.7277718,1.8147701,0.05355674,1.0666486,-3.1544929,-1.4408247,-1.1686018,0.5051229,3.8759568,-2.3081224,2.5618863,-6.4907384,-3.459712,-4.581264,1.3840392,2.6920507,1.069958,-2.6800988,-0.2803952,0.19174975,0.36363637,0.9773219,0.70714283,14,C_Sav_48,-4.094398,0.60809505,2.5069602,2.4195364,-5.429356,0.27648485,-6.666813,4.3348775,-2.633922,-4.34471,-1.8195717,-4.0564632,-1.4323586,-1.1525869,-1.9085457,1.1794585,-1.4795012,0.060901225,2.2061086,3.866756,-4.038569,0.13973612,0.018362999,-3.9115262,2.5493128,-4.466407,5.7718687,2.5633879,-3.9279037,2.0567014,-2.3213763,-0.2208685,-0.08411215,1.1731054,0.7241379,14.0,C_Savav_58,-0.8012818,0.095856905,-2.4570234,-2.842864,1.3020728,1.0712028,-0.44968736,2.8034496,0.9534083,2.226792,1.5157588,-0.0077984333,2.5167272,0.17884508,-4.8108234,-1.8631053,2.0605445,0.3697772,-0.20458323,-0.9176165,1.1311288,-1.1473167,-0.10202646,2.6203132,0.6671764,3.0855584,-3.4044223,-1.3328061,-1.6039059,-2.1445844,0.48624307,-1.3194945,1.0,1.3403263,0.6533333,7.0,CH_Lvav_34
-3.32806,-0.9470519,1.5602776,5.6653323,-1.0275601,0.41206217,-7.123748,0.32143426,-2.8384469,-2.548474,-3.3044448,-3.0177,0.6000272,0.7964423,-2.9672444,-0.058603883,-3.8433006,-2.6408496,1.0664147,3.4469519,0.13005859,-1.9656035,3.6267326,-5.146269,-0.34697413,-4.996167,2.1268306,0.8159472,-3.8333898,-0.6000514,-2.7439632,1.2152534,0.969697,1.1809524,0.76,8,C_Sav_48,-4.0543447,0.7501532,2.8710942,3.3022428,-5.3406315,0.11798814,-6.474885,4.0415206,-2.3298912,-4.3141494,-2.2784433,-3.7576385,-1.3085176,-0.92646223,-2.4171762,1.4851031,-1.6611769,0.35176462,2.1157706,4.2266994,-3.7882233,-0.07465416,0.5163343,-3.9503536,2.4493935,-4.44658,5.5840445,2.6163127,-4.202567,1.5587544,-2.462723,0.11677396,0.9032258,1.2578431,0.77894735,9.0,C_Savav_58,-0.66546893,-0.43616807,-2.4525023,-2.8636556,1.2780452,0.9627933,0.028727412,2.2469866,1.5563712,2.220993,0.59132504,-0.46225965,3.2810578,-0.29667926,-5.697669,-1.3591434,1.4871321,-0.3437413,0.053946406,-0.8236104,2.6674287,-1.0699004,1.0559452,3.0923676,0.30543816,3.3497124,-4.688031,-0.63446647,-1.5560913,-2.2312057,0.5941565,-1.1594217,1.0,1.1746032,0.8333333,5.0,CH_Lvav_34
-2.3623614,-4.7088757,-1.346226,1.7035987,7.2089195,2.2466955,1.5708041,-1.859376,-10.867905,3.894299,1.518572,0.47181118,-0.020958818,2.6645322,-0.026606023,-3.499622,1.4299612,5.340618,1.1768591,-6.0569468,-2.7709937,2.529378,-4.6217527,1.2723821,-5.607868,-2.2000208,3.4992204,0.30116206,4.850757,-0.4431647,-4.7585154,-5.3801184,1.0,1.0873814e-15,0.9,2,C_Sav_48,-2.1453261,-0.7249571,4.208215,5.8243885,-3.7814739,0.7848697,-5.2415266,0.81374496,-0.12677014,-2.3150084,-4.506403,-2.633936,-0.042275943,0.39702755,-4.792406,1.0523434,-2.3194392,-1.411988,1.4683028,5.200258,1.1308072,-1.0034406,5.97323,-4.6278615,0.7334641,-2.044156,1.9676871,3.4448547,-4.6903,1.4927871,-4.2988744,1.289412,1.0,2.1407293e-16,1.0,3.0,C_Savav_58,-1.3537314,1.3332708,-3.291372,-2.230945,2.6545029,1.4174528,-2.6860313,4.8172135,-1.2023267,2.5393376,4.327724,-1.3025181,0.95842993,1.3226984,-4.834383,-2.4016402,3.6751761,-0.123388976,-0.57299066,-1.2907463,-1.9610002,-0.195407,-0.97520137,2.7193289,0.429247,1.3946997,0.10388148,-2.9465337,-0.8551699,-1.6407926,0.4116195,-2.0949278,1.0,1.4672464,0.709434,13.0,CH_Lvav_34
-0.5196249,2.735024,-0.5535688,-6.563488,4.040634,-0.7143332,1.2651193,0.6909745,-1.4822719,-6.3954735,1.2944534,1.825627,4.254473,-1.7708071,-2.1870446,0.3010118,2.4134126,1.8934189,4.5755625,0.96809924,1.602674,-0.02939865,-0.24874568,0.5064336,1.0985097,1.8218187,-1.5643537,-1.3222802,-2.7566805,3.8111498,2.1363342,-3.358381,0.0,0.0,0.0,0,C_Sav_48,-1.7550524,-0.6262734,4.4162908,6.143668,-3.8223996,0.6856817,-5.340872,0.6550909,0.001534164,-2.1509483,-4.5302634,-2.5151005,-0.20732695,0.48514813,-5.145093,1.1321735,-2.279583,-1.4423158,1.4775586,5.051049,1.3641887,-1.0499545,6.4814763,-4.6473074,0.6612099,-1.9277991,1.5117066,3.4956744,-4.706006,1.7771796,-4.611641,1.4141064,0.0,0.0,0.0,0.0,C_Savav_58,-0.7767198,-0.7157135,-2.6794808,-2.9230452,1.1982768,0.9619442,-0.011510134,1.9900583,1.553889,2.4541266,0.20272534,-0.87638956,3.9159315,-0.4417776,-6.7825365,-1.3389387,1.349438,-1.039145,0.19373524,-0.9258286,3.2277436,-0.9246596,2.2896843,3.5182557,-0.24021642,3.5633645,-5.659097,-0.36967343,-1.7039753,-2.5343974,0.21792427,-1.1789601,1.0,0.9714286,0.68,4.0,CH_Lvav_34
