dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key
10.523154,3.0759575,8.704236,2.040074,3.460312,-4.7852316,-0.3171025,-0.99129754,-3.1050923,-3.8334467,2.1842048,-1.0527376,-3.262128,4.6776357,2.3492625,-0.6743091,4.5710993,-4.3327923,3.4578888,-4.698319,7.9645023,5.8492136,-2.0976317,-2.4591894,-10.792667,0.61247694,1.0799949,-1.042361,3.616889,-3.1061325,-1.4833845,1.0756446,1.0,1.0873814e-15,0.9,2,CH_Lvav_33,2.8783157,1.014606,1.489177,2.3397388,0.07150215,-2.0195575,3.054985,-5.2466063,-1.7267427,4.01483,-3.3759108,-0.34812182,-3.738503,-0.7449927,-3.3876839,-5.0228863,-3.7241893,0.12601076,5.876877,-0.6976876,-0.6669013,-0.2816736,2.0088902,1.8582168,4.2986617,-0.4642166,-3.6041982,4.8894167,3.2461324,-7.0195546,-0.9118242,5.49101,-0.19587629,1.0646154,0.6615385,14.0,C_Lav_58,1.9122336,-1.9042029,-0.7273128,4.161962,-0.50412947,-6.2805977,-4.2318687,2.5874043,1.8608179,2.729424,-4.4890404,-4.0602503,0.4237873,0.08048289,-4.2707214,1.9710947,-3.8303864,-4.441844,0.3988542,0.7017865,1.1825404,-3.9798756,-0.85710645,-3.3406663,-2.5976555,-0.5514887,1.7836951,1.3790057,0.06468818,0.4107657,-8.364496,3.1400104,1.0,1.4529412,0.68,9.0,CH_Lvav_60
-3.3450983,3.6286705,-7.782497,-1.4700544,3.5535362,-2.5539992,0.91694224,-3.920824,0.8628656,4.5481114,3.2192733,1.4225155,-2.0428195,1.1865823,2.7285476,2.8841882,-2.835354,3.158602,-5.0389953,0.24912423,3.9233274,-9.471361,-1.2587032,-1.25781,-3.4014702,-5.8393536,-0.6382836,-2.8437304,-1.4893054,-1.2723517,-0.8765452,0.66250765,1.0,1.5052632,0.6789474,11,CH_Lvav_33,2.444444,0.54104924,1.1750185,1.8405361,0.9666289,-2.4141538,3.2328653,-4.5832996,-2.126399,4.290685,-2.6324258,-0.52320725,-4.4288793,-1.4420142,-2.042246,-4.902035,-5.0264444,-0.24874407,6.0005574,-0.5133434,-0.17653304,-0.8804394,1.3040099,1.1844137,4.5172405,-0.9604548,-5.1244645,4.3389754,3.2740922,-6.9714847,0.16809368,5.8448563,1.0,1.148718,0.725,8.0,C_Lav_58,2.3950596,-2.2808158,-0.331952,4.4905663,0.45656177,-6.5562277,-4.713633,1.9591863,1.8207567,2.3704815,-4.826416,-3.3757148,0.011545777,-0.06546697,-4.354165,1.3201208,-3.4672878,-4.195719,-0.04244951,0.30480587,0.8878079,-3.8996243,-1.0660465,-3.7522316,-2.829783,-0.19767904,1.613758,0.74164677,-0.49993688,0.16334772,-8.199326,2.6738462,1.0,0.0,1.0,1.0,CH_Lvav_60
0.9988941,-0.99193454,-4.62431,-6.707188,-2.4259944,5.3936987,5.911907,7.145469,1.2741485,2.3496876,2.0300324,1.6077088,-3.4844577,6.464434,6.3867545,3.0277064,-0.5391425,2.1007557,0.84453636,-1.3667519,-1.354922,4.3256655,-4.745879,7.990978,1.7498876,-6.0914927,-5.933089,-4.7669396,1.0264028,3.8621345,-0.5322102,-7.5600076,0.9240506,1.489508,0.60645163,10,CH_Lvav_33,2.9986684,0.4844463,1.3530567,1.6075513,1.7651522,-2.6339982,3.1654754,-4.7069445,-2.2320776,4.7510614,-2.6664217,-0.07511902,-5.108464,-1.5849199,-1.5771766,-4.8364615,-5.479926,0.05161473,5.9930687,-0.40436274,-0.11110876,-0.82268715,1.1291534,0.87735844,4.6073947,-1.1074736,-5.354863,3.787476,3.1182337,-7.1597853,0.8408121,5.946441,1.0,0.4,0.6666667,3.0,C_Lav_58,1.801516,-1.8210895,-0.882408,4.172125,-0.7984349,-6.065239,-4.124128,2.624782,1.8029811,2.6094313,-4.4302664,-4.2482934,0.43026298,-0.0056625158,-4.256779,2.060557,-3.77498,-4.3957534,0.44246337,0.8616065,1.1388297,-3.9329066,-0.77911127,-3.1278055,-2.454357,-0.6518873,1.8986,1.5695796,0.1838635,0.58588517,-8.218228,3.1371956,1.0,1.5953321,0.74693877,12.0,CH_Lvav_60
7.0922174,6.454805,-5.2311225,2.0267348,7.1185765,-1.2590284,0.03214562,-0.059843063,-0.26286626,6.034683,-2.839115,-1.3313084,2.9362745,-5.4132376,-0.87991095,0.3019722,-2.2244234,5.0285673,9.651767,5.090758,2.876104,4.486813,6.177406,-2.5417542,0.2032632,3.4525769,-1.2689818,4.136193,-1.3163388,-5.6311502,-1.2166998,-2.9419723,1.0,1.5061171,0.6933333,12,CH_Lvav_33,2.598986,0.942535,1.7420759,1.5280504,1.9586117,-2.431589,2.6606994,-4.2191043,-1.9617367,4.5472655,-2.2435222,-0.09423685,-4.314992,-1.6273824,-1.513512,-3.5955734,-5.5262127,0.6621227,5.116949,-0.17607781,0.026336454,-1.2297134,1.2984772,0.39619797,4.4738536,-1.3692411,-4.699152,3.4922912,2.6244297,-6.9526873,1.2355695,5.677191,0.0,0.0,0.0,0.0,C_Lav_58,1.8964067,-1.888989,-0.7698121,4.188095,-0.6531972,-6.2104683,-4.216719,2.6289728,1.8652213,2.6712008,-4.4937897,-4.119494,0.44558483,0.057210848,-4.284532,2.012342,-3.784397,-4.4586067,0.39324218,0.7313746,1.1547476,-3.9637122,-0.8554189,-3.2899773,-2.5710714,-0.5850144,1.8140523,1.4431205,0.09492995,0.47644657,-8.327845,3.1682363,1.0,1.5431716,0.7764706,10.0,CH_Lvav_60
0.36803508,8.903001,-3.471501,-2.9494188,-2.5256984,-2.2432008,3.0516744,0.5676375,-3.1816957,-2.8153613,-4.2564096,1.8690938,3.6305716,-1.5263536,-8.498016,2.7853513,-2.012533,-0.15094584,-0.31954408,-1.8117679,-4.0241847,-1.4121652,-1.7864928,0.42554146,-6.8155,-0.023198605,-0.8874566,-5.763408,2.3949704,4.259671,6.7361507,-2.8704314,1.0,1.5,0.744,13,CH_Lvav_33,2.9350636,0.42999405,1.2824347,1.7086337,1.5772679,-2.6452148,3.2785358,-4.681466,-2.2461104,4.7602415,-2.6019945,-0.15883553,-4.9528165,-1.6285778,-1.630129,-4.9768095,-5.383481,0.0067433417,6.0553894,-0.45204097,-0.106869966,-0.9116663,1.1159292,0.9211998,4.601752,-1.069619,-5.3840766,3.9222126,3.1967342,-7.1476345,0.7632115,5.8673687,1.0,0.9444444,0.6,5.0,C_Lav_58,1.7463655,-1.7529335,-0.93316543,4.1151156,-0.81550366,-5.9426813,-4.0739617,2.5811179,1.7272618,2.6178203,-4.320403,-4.3085804,0.42405528,-0.057520837,-4.2091374,2.122713,-3.791818,-4.352208,0.51501966,0.9404129,1.1436427,-3.8767066,-0.6807207,-2.973542,-2.3657563,-0.735118,1.9557252,1.6963222,0.2745967,0.62761605,-8.151523,3.0154333,1.0,1.6269565,0.7614035,13.0,CH_Lvav_60
-5.35204,-1.8228495,-8.32938,0.8587384,1.3926438,0.80124366,-4.0981216,1.1863344,-4.9726205,1.0579786,2.649142,-1.1662436,4.2198915,1.2573718,0.20036873,3.615172,-1.7708359,2.936225,-2.0051725,2.3756847,-0.7162717,-4.5830164,-4.468474,-3.1383834,0.4415709,0.46469057,2.139678,-2.8722517,3.1058595,-2.2933264,1.5315957,6.728797,1.0,1.3403263,0.74666667,7,CH_Lvav_33,3.0098555,0.50237274,1.3586926,1.5435169,1.8004137,-2.5925596,3.1236687,-4.654437,-2.207776,4.733187,-2.7028959,-0.041593313,-5.097295,-1.5252331,-1.5405957,-4.7926855,-5.519666,0.005015105,5.9908056,-0.38339934,-0.08153282,-0.82426775,1.1513171,0.88241625,4.6149807,-1.1475508,-5.359171,3.7408268,3.0962274,-7.1201434,0.84280515,5.9792447,1.0,-0.6666667,0.7,2.0,C_Lav_58,1.9393702,-1.877816,-0.64087117,4.061354,-0.22384208,-6.3429966,-4.241018,2.5044255,1.8625622,2.855168,-4.46085,-3.9764538,0.39050013,0.14518107,-4.2139897,1.9705569,-3.9152966,-4.41489,0.47960737,0.6835314,1.266189,-3.9906373,-0.9005414,-3.4060493,-2.5952632,-0.5294659,1.7412381,1.2621307,0.043931898,0.36643672,-8.405211,3.0708275,1.0,1.2983683,0.7375,7.0,CH_Lvav_60
0.20390111,1.7338953,5.5326996,-4.292741,3.0913527,2.6322935,-4.5737348,-3.302472,-1.5589466,-1.6448076,2.2919233,-0.62861544,2.2292545,3.5378218,-5.013704,-2.2558472,2.0292227,3.2666466,-1.9896096,-5.7522798,4.2654605,5.796129,-2.8061976,-2.667926,-3.6736796,0.79664373,5.632687,2.0807555,-3.1557224,-3.1541939,-3.295329,-2.2913094,0.45454547,1.0188406,0.7304348,13,C_Savav_48,-2.2054038,-0.7125052,3.2741165,-1.4397974,2.7068715,2.6503062,-1.7955369,-1.0972762,-2.5397286,2.796631,-2.400082,-3.8206983,1.0531893,0.26928478,-0.26245645,1.8060553,-5.1780515,0.46006498,1.2692899,-1.8636817,7.1045403,3.0392528,-2.876552,-0.5219613,-3.1046808,-0.7467893,-5.991651,2.9008403,-0.89406085,-4.547725,-0.62348664,5.3514314,1.0,1.5771015,0.7266667,13.0,CH_Sav_67,-1.5460659,4.7173576,-2.451497,-1.1500947,0.5436054,0.5404432,-0.855875,0.89266974,-0.59804547,-0.59545124,-1.3833525,0.6344185,-1.0098622,-2.1043897,-3.2516155,1.5614628,-3.9903228,-1.7283478,-0.34336182,2.1964202,-0.8033881,-0.5138426,1.7581475,2.1045299,0.2845526,-2.2132883,2.7356327,-0.28471643,0.78558373,2.4524875,1.8128135,-1.0892148,1.0,1.43083,0.6,12.0,CH_Lvav_68
-5.136491,2.9380908,-5.667691,-4.672711,3.3326972,1.4497485,-1.7140775,-1.9030583,1.2902274,-0.22210605,0.31138253,5.2927957,-2.1590827,2.2141132,0.42674732,6.1058187,-3.975923,3.1140943,0.54346406,4.955743,-4.4125566,1.0147443,-2.945763,-4.7826743,0.95275235,-1.1094122,-0.36900207,-5.6188207,3.4015753,8.743299,6.1281586,4.874637,1.0,1.006993,0.72727275,7,C_Savav_48,-1.8259994,-0.75204945,3.6200974,-1.6143484,3.2838101,2.7292142,-1.5162575,-1.551791,-2.3335602,2.904629,-1.7776321,-3.5551405,0.4594738,0.60151017,-0.30393323,1.497725,-5.436745,0.9343101,1.0145292,-3.0956645,7.711713,3.2536154,-3.518076,-1.1627359,-3.3106184,-0.959998,-6.6806455,3.2400355,-1.2275273,-5.2691307,-0.6043729,6.3232083,1.0,1.4102564,0.7285714,7.0,CH_Sav_67,-1.3076595,5.4444385,-2.3309941,-1.2619693,1.1382537,0.47182047,-0.9270782,1.0432365,-1.1849198,-0.8830608,-1.3829062,0.8177818,-1.14774,-2.147328,-3.3813848,1.4635519,-3.9175336,-1.3533921,-0.35239837,1.9174879,-0.4243047,-0.69246304,1.4812865,2.0285077,-0.078172,-2.0790823,2.8183918,-0.33863777,0.8428518,2.3655577,1.8706665,-1.3273085,1.0,1.4383838,0.61333334,6.0,CH_Lvav_68
2.149642,4.871628,4.109916,-6.205875,0.58086574,0.14443111,1.3440577,0.59064937,-3.476988,6.706923,-3.234833,1.5067071,-4.839378,2.3890681,5.800027,0.05412472,6.2392974,1.3781204,0.7504876,2.5728166,0.443674,3.1071997,-6.658663,3.9523609,-1.0702754,-4.9336476,-3.5120428,-8.582413,-3.9193819,0.17686725,-3.9613369,-4.209462,1.0,0.26666668,0.7,4,C_Savav_48,-1.7142045,-0.786783,3.8103926,-1.8533149,3.3167727,2.7836795,-1.4537792,-1.6781712,-2.2257488,3.1039221,-1.8429244,-3.5566206,0.31582177,0.5217151,-0.42690095,1.3970174,-5.6856527,1.1394613,0.802573,-3.2715604,7.873413,3.438353,-3.7646585,-1.2990137,-3.230684,-1.114772,-6.7713346,3.2119923,-1.4121201,-5.3225803,-0.56894666,6.6894445,1.0,0.2,0.6,3.0,CH_Sav_67,-1.4847641,5.8310714,-2.2373207,-1.1031175,2.2477539,0.02026689,-1.683024,-0.03853637,-1.3643875,-1.2974081,-1.587012,1.387314,-1.6741695,-1.8515066,-2.3557124,1.0421259,-3.0328016,-2.1838362,-0.16754577,2.116665,-0.41544506,-0.91101325,1.6875231,1.4321488,0.10721776,-2.0512989,2.5640059,-0.3312009,0.077203855,2.63756,2.204844,-0.5678986,1.0,0.0,1.0,1.0,CH_Lvav_68
4.9947147,0.40940315,0.95597976,1.1913142,4.6813726,2.1538448,-1.2430943,-1.0175831,0.18695098,1.2580678,2.8810465,4.9426913,2.7762806,-2.7062588,1.8324498,-0.0015854836,2.386091,0.83224034,1.4424473,0.4457687,5.6598263,7.143414,-1.9786904,-4.04779,-1.4858329,3.931576,-0.048040997,0.00043460727,1.321016,3.4460306,0.99656796,-0.635945,0.0,0.0,0.0,0,C_Savav_48,-1.8242356,-0.73441184,3.7369592,-1.7616873,3.301644,2.771183,-1.4886903,-1.6399999,-2.2422593,3.0495458,-1.8519698,-3.4857402,0.29567254,0.5883159,-0.36660495,1.42117,-5.607876,1.1374396,0.847797,-3.3010256,7.8150167,3.4020934,-3.679431,-1.2916983,-3.2680101,-1.0169924,-6.766331,3.2711756,-1.4043161,-5.2605968,-0.52609414,6.5789104,1.0,0.83809525,0.46666667,4.0,CH_Sav_67,-1.4444811,4.9159417,-2.536735,-1.1540256,0.56833076,0.50325966,-0.7678232,0.8916833,-0.6586325,-0.63318187,-1.3692137,0.7044486,-1.0990623,-2.0808234,-3.3162234,1.5238667,-4.033284,-1.6486931,-0.3286442,2.148709,-0.73796445,-0.47373986,1.6800756,2.1314235,0.1714159,-2.2406082,2.7837505,-0.28495783,0.85870427,2.4396572,1.812913,-1.1937128,1.0,1.4265664,0.65581393,11.0,CH_Lvav_68
-1.122397,0.912899,6.972847,-7.641899,5.2316713,8.444726,2.050778,0.1459066,2.2235003,0.24325795,-4.4908476,-3.5730834,4.775627,-2.8601675,-4.990184,0.36155236,-8.1269655,1.1261947,-2.9018881,-4.2721243,-2.736409,1.6596915,-4.8176064,3.5847192,0.8871937,1.8150835,2.5794814,-1.9283671,-4.0198474,-1.4762459,-3.2799525,0.38628387,0.93650794,1.133127,0.7529412,10,C_Savav_48,-2.1725872,-0.9848182,4.172807,-1.8992085,3.1434474,2.7843413,-1.8866134,-1.6686895,-2.6061013,3.0279927,-1.1426454,-3.5727024,0.63852304,0.45835507,-0.4128997,0.8841942,-5.479719,1.193175,0.4630868,-3.3689935,7.843835,3.8863192,-4.3759007,-1.3644661,-3.525367,-1.1358006,-7.1117377,3.548746,-2.1443062,-5.4760394,-0.35858506,7.5623684,0.0,0.0,0.0,0.0,CH_Sav_67,-1.5650426,4.520008,-2.4724898,-1.108926,0.39515075,0.53683996,-0.86381537,0.889158,-0.5012102,-0.46775728,-1.4259188,0.6134788,-1.0039191,-2.0895338,-3.240477,1.562379,-3.9721293,-1.7423494,-0.34812045,2.2939453,-0.8800129,-0.43549597,1.7912954,2.1278818,0.32552782,-2.3051667,2.7297795,-0.27727532,0.742005,2.4090304,1.7703245,-1.0332961,1.0,1.4423188,0.6877193,13.0,CH_Lvav_68
1.024058,10.115799,2.857659,-1.9601853,0.025085926,-1.1233411,3.6150126,-3.0654466,2.1723847,8.563383,-2.6160254,-3.429452,2.2390878,-3.8062134,0.8789784,3.3312821,-7.441668,0.36826265,2.9846187,-0.38639402,7.564538,0.09988719,1.4172928,-5.1860847,-1.858362,6.3151636,2.6917555,4.770963,2.8028274,1.8886346,-1.5496043,-3.7523937,0.7777778,2.1407293e-16,1.0,3,C_Savav_48,-1.9674371,-0.7389407,3.5171185,-1.5664485,3.0368443,2.6548486,-1.6568403,-1.3844609,-2.4283924,2.7641482,-1.8910747,-3.7352915,0.7919747,0.49469182,-0.27209476,1.5750358,-5.182094,0.69513345,1.1179899,-2.5910273,7.598268,3.2442799,-3.2370563,-0.8527929,-3.3512785,-0.78700936,-6.3965063,3.1425905,-1.1078564,-5.1195736,-0.73147357,5.946618,1.0,1.491572,0.7176471,10.0,CH_Sav_67,-1.2969222,5.370857,-2.3787415,-1.2355411,1.0093342,0.4906342,-0.85872096,1.01485,-1.0988035,-0.8616273,-1.3904984,0.77552235,-1.1297431,-2.1366677,-3.3943357,1.459322,-3.9509392,-1.4149089,-0.3744928,1.9268651,-0.4857524,-0.6565491,1.5208825,2.044598,-0.046818703,-2.1079168,2.8510501,-0.32224572,0.8722646,2.3620548,1.8645992,-1.3132498,1.0,1.4358975,0.6631579,7.0,CH_Lvav_68
-3.2285047,0.9975916,-2.9887903,-3.255497,-2.091798,2.852466,4.9403243,3.0125415,-4.1121373,6.169837,4.141465,-5.9410415,1.6318727,3.216412,4.160659,1.1908206,1.1972914,8.385499,-2.0308862,-1.4578134,-0.09060372,-0.8677168,-6.753458,6.3964624,0.9246347,-0.26470762,-3.9940627,-2.3536274,-3.2372246,-1.7011144,-0.22215813,2.3549757,1.0,0.0,1.0,1,C_Savav_48,-1.7978297,-0.70678806,3.6207793,-1.6200793,3.3629613,2.7772603,-1.4872068,-1.5887752,-2.3163614,2.9377444,-1.7706195,-3.4865403,0.34173954,0.6157229,-0.33022556,1.4757123,-5.524248,1.0138187,0.95035565,-3.2624505,7.7093606,3.2337332,-3.5783138,-1.2439711,-3.2470796,-1.0066911,-6.7300653,3.2777915,-1.2791963,-5.2460866,-0.5391883,6.419386,1.0,1.1349206,0.53333336,5.0,CH_Sav_67,-1.4221928,5.007111,-2.500338,-1.1603942,0.60121405,0.51158285,-0.7213972,0.905049,-0.71473694,-0.71250755,-1.3475409,0.691973,-1.1175455,-2.0507827,-3.3747268,1.4893486,-4.0156555,-1.6473773,-0.3737709,2.0821106,-0.7253907,-0.52345884,1.693416,2.112449,0.09889543,-2.2133033,2.8225954,-0.24519986,0.8983241,2.4248462,1.8264108,-1.1979661,1.0,1.4124527,0.65405405,10.0,CH_Lvav_68
-0.67852426,6.1019893,-3.2971911,2.7482643,1.3501482,6.546446,-1.6866735,-2.0352302,-3.6379843,0.22118971,-7.6861715,1.6963528,-3.6063075,7.9368067,-4.053959,-1.3125949,-6.415136,2.708121,0.49290648,3.4107428,3.6444795,5.318269,-5.647197,5.34776,2.4884105,3.0885608,8.959524,2.222573,-7.019555,1.5018404,3.7226517,2.5668364,1.0,0.7717172,0.8857143,6,C_Savav_48,-1.8126936,-0.7298956,3.6232545,-1.6182213,3.3315158,2.7538185,-1.4936851,-1.5726473,-2.3235426,2.9285223,-1.7701417,-3.514008,0.39252192,0.613163,-0.32401612,1.4834266,-5.4964976,0.9818307,0.9735261,-3.197267,7.709928,3.237597,-3.5623145,-1.2178644,-3.2783394,-0.9859239,-6.712152,3.264253,-1.2611803,-5.262061,-0.5666721,6.3818874,1.0,1.3858585,0.7090909,6.0,CH_Sav_67,-1.3332043,5.6054277,-2.2330527,-1.3467731,1.4087662,0.39263237,-1.1003095,1.0401558,-1.3282213,-0.89990765,-1.3848655,0.9377402,-1.185804,-2.187829,-3.3171802,1.4876173,-3.860482,-1.2554536,-0.3279167,1.8959167,-0.32483035,-0.7780012,1.4440337,1.9584907,-0.106533766,-2.0208642,2.7307558,-0.4100427,0.8143491,2.395831,1.8683279,-1.31259,1.0,1.4857143,0.525,4.0,CH_Lvav_68
-1.596129,1.4126534,-3.477216,-5.539888,-2.0219352,0.625607,-1.8091818,-3.3597734,-2.9126327,4.7713313,0.9370935,-3.5003824,-2.4563475,-1.3719659,-2.905557,1.322322,-2.8933914,4.0114136,1.5978098,6.4456887,-5.128733,-2.165524,-5.863033,-1.5766461,3.1176267,-0.26274264,5.1738195,2.768934,3.6354508,-2.6072588,-3.1210103,1.0885423,1.0,-0.6666667,0.8,2,C_Savav_48,-1.7775121,-0.8454726,3.9032438,-1.9746478,3.4213343,2.8169637,-1.4398501,-1.7228935,-2.2077627,3.1410134,-1.6839938,-3.633183,0.41136223,0.42495406,-0.5192865,1.2525885,-5.6502833,1.2252057,0.7042925,-3.343912,8.023606,3.5387416,-3.9162169,-1.4023615,-3.17973,-1.1747508,-6.79985,3.1474383,-1.628345,-5.411395,-0.6176932,6.887004,1.0,1.0873814e-15,0.8,2.0,CH_Sav_67,-1.3731773,5.1583705,-2.466024,-1.181144,0.7403576,0.49618828,-0.75291336,0.9314519,-0.8511348,-0.77284133,-1.3802047,0.71715105,-1.1216342,-2.080061,-3.3982046,1.460946,-3.9897363,-1.5499241,-0.38508514,2.0053108,-0.6383658,-0.5725143,1.6184542,2.0758057,0.04429114,-2.160452,2.8513415,-0.27208376,0.9203082,2.3916402,1.811085,-1.232193,1.0,1.4117647,0.6333333,9.0,CH_Lvav_68
-6.022467,2.23484,-8.240137,-2.899443,0.02931881,2.4493654,-0.80224395,-3.4195356,3.112636,-4.841078,1.7938113,-0.08308029,4.331299,2.9922872,4.671886,3.8375118,3.571125,-1.8954427,-4.1673656,-1.4529433,-7.2890863,0.22126856,-0.18316042,-3.9221475,2.9138591,-2.5504203,-1.6648248,-6.4439034,2.8351789,6.128304,-1.0739044,4.399126,1.0,0.64285713,1.0,5,C_Savav_48,-1.8885128,-0.875211,3.9677703,-1.9963899,3.3420224,2.8751416,-1.6090851,-1.7200122,-2.2421129,3.01102,-1.3241292,-3.7123108,0.35366732,0.4198944,-0.4510242,1.1003482,-5.679413,1.3456286,0.53153044,-3.4710035,8.1212225,3.580552,-4.133592,-1.4324628,-3.2350588,-1.1283861,-7.020564,3.3792646,-1.9130379,-5.6206594,-0.5396431,7.3708305,1.0,0.0,1.0,1.0,CH_Sav_67,-1.3208866,5.277443,-2.4085896,-1.2080626,0.8616571,0.5092219,-0.79191625,0.9782577,-0.9826589,-0.83499527,-1.3866894,0.7291151,-1.1224861,-2.1100378,-3.4115078,1.4482237,-3.9799323,-1.4742451,-0.38009307,1.9630244,-0.5545351,-0.61546886,1.56937,2.0609066,0.0023909807,-2.1281526,2.8695626,-0.2951424,0.9127066,2.3728008,1.8514969,-1.2853129,1.0,1.4241759,0.65,8.0,CH_Lvav_68
1.2033159,-0.9657674,-2.166278,-2.8331337,2.2973948,4.0814342,-3.840479,-1.9686542,2.4445937,-3.99868,-0.725147,3.8786216,-1.3741338,-0.49339205,2.618198,-3.4981225,1.8281331,-1.6176155,-2.0290842,-3.8881662,-1.7635245,9.259085,-1.6200039,-0.759375,-0.12510668,-3.1662397,0.26085043,1.12189,-2.6076753,0.05703047,2.529299,-0.70091236,0.46666667,1.0574063,0.7904762,12,C_Savav_48,-2.1090946,-0.70720863,3.3841186,-1.4677479,2.8363004,2.6573372,-1.7637062,-1.2086034,-2.504886,2.7429345,-2.1965828,-3.8284364,0.99893266,0.32427803,-0.28449747,1.7229548,-5.150083,0.51512045,1.2211188,-2.1298444,7.3339143,3.1358151,-3.017915,-0.6221009,-3.2263377,-0.7530514,-6.1472945,3.0030477,-0.9699179,-4.7681637,-0.6798324,5.568837,1.0,1.5569358,0.7916667,12.0,CH_Sav_67,-1.5801756,4.396882,-2.4577005,-1.1162238,0.41268757,0.4934256,-0.94606984,0.9211594,-0.4961631,-0.3222633,-1.4819846,0.57570386,-0.94701284,-2.160039,-3.1264393,1.6486672,-3.9649644,-1.6743891,-0.26730853,2.4208755,-0.9227098,-0.32758337,1.7081604,2.1536362,0.31364182,-2.348065,2.6527946,-0.34181583,0.6531771,2.375537,1.7372057,-1.0629641,1.0,1.451396,0.7129032,14.0,CH_Lvav_68
-0.6508564,3.2985353,1.12516,0.4343347,-0.6625772,2.9928875,-6.720261,-2.3966057,1.5672612,3.0044184,-0.23732448,2.9743824,-0.5009902,-5.208534,0.078868836,1.9597188,-2.9292812,-0.7497986,-2.3287892,5.8215175,0.60704285,2.1425939,3.1808932,-5.177646,8.601204,6.6340666,5.519066,1.9205203,-5.723193,-0.7023886,4.3770695,4.495625,0.94285715,1.1205882,0.725,9,C_Savav_48,-1.9017543,-0.7655972,3.5725517,-1.5950918,3.1162703,2.6666675,-1.6079265,-1.4585302,-2.3913574,2.812378,-1.8254467,-3.6923528,0.6880478,0.5510651,-0.26308903,1.5375068,-5.259506,0.7800692,1.0857772,-2.7614257,7.658062,3.2534056,-3.352219,-0.9563319,-3.3694425,-0.84965944,-6.4969573,3.165123,-1.1399028,-5.1972756,-0.7127688,6.0790825,1.0,1.4343138,0.6888889,9.0,CH_Sav_67,-1.1189827,5.805099,-2.2935355,-1.2597287,1.7881159,0.019771457,-1.4846816,0.6186461,-1.208984,-0.8283066,-1.6358541,0.9482914,-1.4102159,-2.252222,-3.0688293,1.2399424,-3.7110863,-1.4993796,-0.35621795,1.6717265,-0.3146026,-0.86770356,1.3471226,1.7430625,0.05611539,-2.0050824,2.7656183,-0.32774037,0.613369,2.4479132,1.7863932,-1.0725684,1.0,1.3333334,0.5,2.0,CH_Lvav_68
-2.7872458,4.599125,-0.5179625,-0.765006,-1.6127791,-1.5511773,1.5163063,-8.611344,-0.9240448,3.244942,1.2620554,-1.7701557,-3.6644754,-2.293047,-1.7406392,3.2035313,-3.2681274,1.7171276,-0.9395471,5.103321,-2.9121103,0.18106487,1.7401485,-2.3608234,-2.6502168,-3.571469,-0.2197721,0.9649019,4.416258,-0.42413592,3.9505475,-2.953579,0.10204082,0.99532765,0.72,14,C_Savav_48,-2.0183244,-0.7178869,3.4712753,-1.5176158,2.9470975,2.651284,-1.7209957,-1.2950394,-2.47228,2.7360864,-2.0194588,-3.7797337,0.9063886,0.42331284,-0.28108665,1.6484554,-5.1387672,0.60811836,1.155021,-2.3818712,7.509829,3.2112756,-3.1313434,-0.7420987,-3.3364208,-0.74336034,-6.2787395,3.098594,-1.0505413,-4.9856334,-0.72647285,5.7745566,1.0,1.5197995,0.785,11.0,CH_Sav_67,-1.655838,5.6027675,-1.9945211,-1.2313967,2.6570902,0.19814193,-1.6801596,-0.37627125,-1.5900688,-1.4865078,-2.129972,2.0289278,-1.70139,-1.8707405,-1.6712971,0.7653968,-2.4418628,-2.690311,0.03158862,1.9930937,-0.90239525,-0.6732513,1.8001832,1.1400045,0.38362417,-2.261957,2.1447089,-0.66594785,-0.120803356,2.7147174,2.4421306,-0.42150575,0.0,0.0,0.0,0.0,CH_Lvav_68
