dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key
-0.5180403,-0.7642423,-0.35490146,-0.4300037,-0.7371007,-2.4746568,0.87175107,0.72855353,1.0152347,-2.643808,-1.9616308,-0.19935489,1.0683165,-1.6366711,-1.2117776,-0.2286467,-0.22442803,1.6128038,-1.4375968,0.4830469,-0.00880596,0.54608345,0.50320053,-0.09409826,2.657303,0.23696634,1.4416717,0.5419972,-1.6553514,-0.9294338,0.9850539,-0.57279056,0.9259259,1.124812,0.52666664,11,CH_Lvav_10
-0.6313156,-0.96840614,0.5849783,1.0167594,0.33805853,1.0497662,2.1375277,-2.0557082,-0.39414868,0.6830203,-2.0116827,0.45619035,2.1022394,-1.6714809,0.66331387,1.5051693,-0.7668061,0.08749798,1.1635219,-0.120545715,1.8717203,-0.22075763,1.1087499,-0.40340304,2.2149594,0.15710123,0.005846806,0.9395644,1.3051946,-0.993497,-1.1156824,-1.2052721,1.0,1.3333334,0.6,2,CH_Lvav_10
0.40666717,-0.6935813,2.5053673,2.2011867,0.23550287,1.3483568,0.9820229,-0.57485497,0.27511483,-0.78760284,-0.057685614,-0.22023991,0.65805465,-1.9276457,-0.84903526,0.6034351,-0.6613676,-1.6067507,-0.84969735,0.7655253,2.2387664,-0.1927875,-0.42103595,-0.18514934,-0.07970093,1.2152408,0.9193246,-0.54873925,-0.75496304,-0.63593495,1.5301731,-0.3306327,1.0,1.4,0.56,3,CH_Lvav_10
-1.0369588,-0.30016524,-0.5813658,-0.5920333,0.32186696,-0.8748261,1.0089124,-0.23876439,-0.4174895,1.692241,0.0898591,0.6843886,0.3382853,1.051749,-0.051800236,-3.1198642,-0.35362536,0.1986233,1.9342012,-0.07652515,0.15182143,-1.1205503,-0.20514709,0.734387,-0.03806211,-0.51457226,2.1087592,-1.2719363,0.67415345,-0.20880362,-1.1123732,-0.28565568,0.8666667,1.1107843,0.53913045,9,CH_Lvav_10
0.5789442,-1.748375,1.1967788,0.94942766,-0.23687784,-0.5066766,1.4056683,-0.008009672,-0.4919673,0.51703,-0.87733,1.7071288,1.5888803,-1.0504873,-0.989846,0.8026169,0.19914362,0.03966534,1.5869602,1.016891,1.9852412,-0.80192536,0.7017317,0.805369,2.3429084,-1.6877679,2.1582818,0.6107944,0.093483016,-0.72069466,-0.17542107,-0.64765084,1.0,0.0,1.0,1,CH_Lvav_10
-1.4073083,-1.2818006,0.64275646,-1.4115984,1.2085973,-0.6895228,-1.4411703,-0.5518928,-1.2410465,1.0211049,-1.1972771,-0.5432581,0.3850338,0.8809927,-0.9079026,-2.5150664,-0.51711243,-0.28937754,1.313211,-0.21724501,-1.60828,-0.25229144,0.9766496,0.23035379,0.3770118,-1.6818123,-0.89739305,0.55595696,-1.3121411,-0.1838712,-1.1016302,-1.2668295,0.8596491,1.1074722,0.4918919,12,CH_Lvav_10
-0.10767957,1.9658644,-0.58859676,-1.9644749,0.020110264,0.9334452,-0.94476014,-0.104385,1.2405808,-0.79575807,0.3361124,0.855035,-0.36218962,2.2435098,-0.6536544,-0.8630167,0.39726275,-0.6743468,0.22230366,-1.0705745,-1.3734787,0.51820886,0.6154978,-0.4419024,-0.22585326,-0.6020342,1.9818151,0.1734955,-0.12813601,1.0386357,0.484861,0.69007707,0.0,0.0,0.0,0,CH_Lvav_10
-0.6578767,0.4604065,-0.16499652,0.6345039,0.6973674,-0.70065886,-0.7460687,1.0788804,2.35066,0.86362267,0.8163339,-0.94300675,0.17598665,0.8134805,0.64708865,-2.3357644,0.73493123,-0.71280277,1.681594,-0.814646,-0.49501956,-0.40315253,0.65929294,-0.028754301,-0.942413,-0.50549424,-1.0058383,0.7056503,-0.11841853,0.6169341,0.33277553,-0.75207204,1.0,1.5238096,0.5714286,4,CH_Lvav_10
0.502858,-0.79266876,0.46900374,0.3301946,-0.26279974,-0.6304925,0.24513742,-0.13144901,-0.6164989,-0.9448578,-1.1868354,-1.4175191,-0.71901,-1.4748605,0.2203097,-1.3083973,-1.671761,-0.28254962,-0.11853464,0.35929653,-0.42270458,1.1707516,1.3224972,-0.3879407,0.19574007,1.100748,-1.0974667,-0.23020539,-0.1980077,-0.5171267,1.463165,0.6375748,1.0,1.3553885,0.6451613,11,CH_Sav_72
0.27302662,2.546841,0.0923438,1.237219,-0.75831777,0.029383145,0.8760694,-0.7002791,-0.33398443,-0.12055804,1.2907364,1.0844526,0.25538254,1.3556648,0.13718492,0.4540972,1.8439623,0.7658414,1.4435928,-0.5197578,1.061582,-0.72970724,0.33390057,-1.8325648,0.005708784,-0.079416975,0.40090907,-1.0180054,0.8754255,-1.085819,-0.018713027,-0.36563355,1.0,1.3333334,0.6,2,CH_Sav_72
-0.13004932,-0.17056692,0.5181465,-0.6158194,-0.45788473,-1.5688803,-0.8654755,-0.6231174,1.5225129,0.2001657,0.16091178,1.1779615,-0.24543974,0.38581812,1.0146052,-1.0067415,1.3790146,1.6656585,0.4948664,0.0951643,0.3125046,0.53659666,-0.15963504,-0.3784673,0.4321537,1.2688215,0.9942735,0.738637,-0.25151896,0.32486287,0.65723324,-3.2923775,1.0,1.3465086,0.6378378,12,CH_Sav_72
0.20344526,1.8874633,0.12864923,-0.02304463,-1.0756327,-1.2538637,-0.90149343,0.49296248,-0.6427499,0.67818505,-1.4723593,-0.39523017,-0.041334905,-0.38196418,-0.07329576,1.7894613,-0.30380437,-0.9763863,-1.7461944,-0.7801664,0.11492695,0.78101516,-0.61375254,-0.5354377,0.480293,-0.089572825,-0.25862765,-0.49129182,1.1649649,-0.08724108,0.052688718,-1.6562914,1.0,1.2705883,0.68333334,9,CH_Sav_72
-1.108707,-0.43891904,0.25009257,0.42935148,-0.023387015,-1.2111132,-0.93561065,-0.8856822,-0.44558704,0.3073395,1.670728,0.44516027,0.48666584,-0.877246,2.8817434,0.81123817,-0.8629814,1.3793908,-0.90306944,-0.2504275,0.05381171,0.1777206,0.16596092,0.6760106,-0.81348443,0.14345084,0.92514265,0.02698191,-0.33400723,1.3454858,0.2039686,0.6245383,1.0,1.1666666,0.62222224,5,CH_Sav_72
-0.12542664,1.6826966,0.35396686,0.5180179,-1.5459132,1.133899,-0.24385867,-0.54930955,0.40563083,-1.4322342,0.7697602,-0.105112836,0.16743259,-1.3886133,-0.257045,-0.077726215,0.6733046,0.87262595,1.8881929,-0.054354697,0.6198479,-0.32401225,0.6897608,-1.1848723,0.120670035,0.19873935,-1.424686,0.21008244,-0.51805085,-0.6616219,0.8795809,-0.6820815,0.0,0.0,0.0,0,CH_Sav_72
0.69559026,-0.29102236,-0.15497592,-0.80085135,-1.9911582,-0.75241274,0.7462963,0.3217885,-1.0142219,-0.5372555,-0.09336017,0.9993152,-0.0321666,1.0483873,-1.651479,-2.4015396,0.46514493,-0.4094665,-0.2662604,-0.5327624,-0.6615392,1.3921862,-0.44811815,-0.029124007,0.94431466,0.24113443,0.08739943,-2.22316,0.34849513,-1.3647571,-0.91235566,-0.011125386,1.0,1.2351649,0.64,8,CH_Sav_72
-0.6544918,2.7655213,-2.204919,0.59410954,-0.30248794,-1.6318105,0.98453975,-0.8318687,-1.1630075,0.18279487,-0.3586636,0.9084754,0.817404,-0.53520626,-2.728282,2.8007607,1.2442884,0.23601726,-1.9119902,1.7430563,0.5249019,-0.4620185,1.9974,1.346242,1.9236858,1.6603692,-0.16577454,0.07378878,0.2980762,1.0285581,-0.4635303,1.2749667,1.0,1.3128206,0.6425532,14,CH_Sav_72
0.86872184,0.63212675,0.18021813,0.12349169,-1.038159,1.5339136,0.3288949,0.10853167,-0.0036431253,-0.77437395,2.0869672,0.8575591,0.80319303,-0.21276861,-0.9719775,-2.4630864,1.4672862,1.2099326,0.7320476,-1.0011022,0.9925481,0.37154314,1.0296776,-0.9354295,0.67060024,-0.44939056,0.53404665,-0.31869853,1.3962367,-0.37219137,0.5631225,0.31412098,1.0,1.1398602,0.6117647,7,CH_Sav_72
0.34597665,-1.1971645,-0.5120503,0.113787904,1.5636246,0.5659068,-0.760676,1.2368786,0.30580324,0.557801,1.3274829,-0.11240846,0.16536468,0.06031072,-0.80283386,-0.24780485,0.07621297,1.2387192,2.0514338,-1.1596764,-0.744118,0.3913432,-0.12928572,-1.8537846,-1.4357488,0.17426996,1.2560325,0.9094945,-0.36300224,-0.7851987,0.9466723,0.49592337,1.0,1.2,0.52,3,CH_Sav_72
-1.5899513,0.8360308,-0.8599987,-0.07540673,0.7505902,0.090025835,-1.8828845,-0.3185867,0.47983012,1.1874895,0.7280084,0.6528182,-1.0311948,1.4044676,0.78272843,2.6406345,0.5695771,-0.41410294,-1.205416,-0.24499074,-1.9908947,1.268785,1.206279,-2.284606,0.062094904,-0.6957725,1.8351353,-0.696843,-0.6893928,0.021962106,0.36079374,0.64419365,1.0,1.1619048,0.54285717,4,CH_Sav_72
-0.24099876,0.80264,0.33366016,-0.068587214,0.50643253,-0.083598636,-0.71512085,0.10430381,-0.82481885,-0.3305327,1.6785561,1.1529512,0.2312114,-0.74952924,-0.5282344,1.2908487,1.0312299,0.18946779,0.20851722,0.07146907,0.834087,-0.5950024,-0.16415122,1.2952726,0.44260347,-1.4355712,-0.02060692,0.92729056,0.61451507,1.8720027,0.43744677,-1.9115465,0.6060606,1.3264534,0.6068966,10,CH_Sav_72
-0.53216064,-2.3964236,0.35547638,0.25191638,0.8450566,-0.97066414,0.6898531,-0.3199529,-0.68041325,0.9477815,1.0778896,-0.08342406,-0.0023701638,0.049439266,0.5020862,-1.9142743,0.048446182,1.2349344,-0.20658988,0.047168165,-0.7599585,-0.52579087,0.6245678,0.4406304,0.26761103,0.981785,0.9629527,1.3918226,0.6938348,-0.3094743,-0.2744,1.1111494,1.0,1.322029,0.59069765,13,CH_Sav_72
1.6081222,0.84240276,0.10132102,-1.4061724,2.5886326,-1.6535954,-0.50850135,0.15832013,-0.40498263,0.19482079,2.2879364,2.1039655,-0.693583,2.446907,-1.1756167,-0.9616256,1.5913863,2.4646606,0.068364225,-1.0386329,-1.3691126,-0.20331028,-0.13204087,0.80008495,-1.2140427,0.9426194,1.4296104,0.79790777,1.8151125,1.6336993,-1.779782,1.1639789,1.0,1.1272727,0.74545455,6,CH_Sav_72
-1.550862,1.9355564,-0.076783,0.5095537,-1.4550464,-2.0269618,-0.2453582,-1.093896,0.5305963,0.04212743,0.6741667,-0.12572148,-0.66264236,-0.57487655,-1.0434325,-0.2875767,0.79062235,0.38956735,1.269427,0.5362408,0.2445915,0.52552223,-1.3369906,-0.70998865,0.76377356,0.6062464,-0.45304045,-1.7139915,-1.7100039,-0.29029563,2.0663404,0.6344265,1.0,0.0,1.0,1,CH_Sav_72
0.63968647,0.33713272,0.52449816,0.6938014,1.9770002,-0.7743123,-0.23577863,-1.7965568,0.012997948,0.7466331,2.239875,0.70076245,0.39655602,1.3093994,0.85949814,-2.5259035,1.1949466,1.047544,-0.450819,-1.4258004,0.13574904,-1.6332029,-0.4553461,-0.5860149,-1.4412906,-1.4777011,0.5460305,0.11500636,0.929991,-0.1426406,-0.17621535,-1.0682046,1.0,1.0873814e-15,0.9,2,CH_Savav_62
1.5139503,0.9983615,0.6405349,-1.7061069,-0.7320091,-0.66734546,-1.1131338,-0.49613655,-0.33446553,1.0536087,-0.87782955,0.7051471,-0.72988844,1.0024136,-0.6466683,-2.445767,-0.4170771,-1.829995,0.5738447,0.3562894,-0.60633636,0.86843854,-0.019800872,2.197174,-0.22556141,-0.7553936,-0.5362168,-2.3735933,0.22785252,1.4810884,-0.9082161,-0.2014867,1.0,1.240404,0.7818182,6,CH_Savav_62
0.79548794,-1.1840023,-0.029440194,-0.20903608,0.41580185,1.851126,0.65347934,0.2948404,-1.5374522,-0.4597398,-1.3563497,-0.33494574,-0.12374529,-0.89935315,1.5418804,0.7410952,-1.9433697,-0.019506106,1.3720112,0.49077058,0.13494438,1.6479267,-0.6144879,1.3696523,-1.176056,0.4013165,-0.72508407,-0.2652612,-0.46886623,0.6697179,-0.44895074,-0.9468255,1.0,1.3498747,0.6388889,11,CH_Savav_62
0.062109083,0.7211996,-2.1463075,-0.76543957,0.16953714,-1.5225104,-1.1075535,0.23340932,-1.2385643,-1.0203396,1.5960926,2.11327,-1.2951214,0.4686615,-0.89465106,-0.66416556,1.7697859,-0.7530501,0.08518124,0.622689,-0.7822075,-0.40173957,-2.8434854,-0.35547736,0.25088274,0.95412886,-1.2058098,-1.2175857,1.2121329,0.6945796,-1.3390106,-0.6259921,1.0,1.1666666,0.62222224,5,CH_Savav_62
-0.7404608,-2.4684145,-0.5613489,-0.7442604,-1.4233042,0.6878998,0.8350118,-0.78237474,0.94635373,-0.18588844,-0.67486036,-1.470041,-0.20047176,1.4111346,0.37727317,0.03008423,-2.3226924,2.1353955,1.9700949,-1.1555262,-1.0737145,-0.44535184,0.60446703,0.9497825,-3.0476732,-1.3722866,0.5721514,1.3790691,1.3908213,0.9783214,-1.3187823,1.131453,1.0,0.0,1.0,1,CH_Savav_62
1.6593475,-0.5214984,-0.7817212,1.1516777,-0.4183517,-1.9942104,1.702602,0.68898684,1.6385312,-0.31559426,-1.698786,-1.1937091,0.4669439,-0.77156806,0.8009536,-2.9549806,-0.86225533,-0.73676103,-0.89537495,1.0135343,1.842021,-1.7201803,-0.72848225,1.1487713,0.30868867,-1.1987076,-0.51923335,0.1090857,-0.47232324,-1.0497239,-0.13026904,0.65871984,1.0,1.2835165,0.6631579,8,CH_Savav_62
2.3615196,-2.6146367,-1.9423404,-1.3652283,-0.20896149,1.348238,0.105555534,-0.4179629,-0.41607854,-0.086578876,-0.31129134,0.72116244,0.2790758,0.8029584,-2.0637271,-0.95415187,-1.2399038,0.3887441,1.4082873,1.4471326,-0.40678442,1.079951,0.1506167,0.045618027,1.8602251,0.10695878,2.1902726,0.17346156,-1.2448055,0.029086314,0.13891985,0.61956215,1.0,0.4,0.55,3,CH_Savav_62
-0.54250866,2.153895,0.7810661,-0.063662544,0.4982803,-0.17355357,-1.0248729,-0.12325229,0.21624237,1.5649718,0.765603,0.88219464,-0.77741927,0.8453417,0.7307241,-1.3376329,2.3965728,-0.12453553,-0.1937647,-0.94530296,0.1998178,0.084106326,-0.4362226,-0.04553789,-1.0806034,-0.5220596,-2.2212613,-2.0181954,0.85801685,0.73996705,-0.97014475,-2.0353823,0.07368421,1.3669565,0.625,13,CH_Savav_62
-0.460683,-1.6311213,0.11665386,-0.08359617,1.4879138,1.2645531,1.0584241,1.3397291,0.43909538,0.36523494,-1.8860722,-2.1025422,1.9134444,2.5484726,-0.5275104,-1.0469743,-2.4382071,-0.6651885,-1.1061238,-0.7069999,-1.6102514,-0.9597599,-0.68730414,-0.8672443,-1.6059253,-1.0117996,2.600722,0.95362854,-1.8386112,-0.9198358,0.09506129,0.5631573,0.0,0.0,0.0,0,CH_Savav_62
0.545941,-0.84097475,0.18022957,-0.76821476,-0.40246016,0.9923152,0.5320605,1.4631207,-0.9651817,0.64168537,2.6564968,0.48360682,-0.8917935,1.8108191,-0.07283541,0.9636238,0.6032617,0.12131375,-0.29140016,-0.51144034,-0.0042538643,1.0796525,0.93521535,-0.38929915,-1.056118,0.44768766,0.28090858,-0.079330996,-0.45390177,1.2204871,-0.19028676,1.0695039,1.0,1.272549,0.67826086,9,CH_Savav_62
-1.6496224,0.8285856,-1.6687286,1.314885,0.6857214,1.7387831,0.5688749,-0.5051748,-1.1934137,-0.8986798,0.19753921,-0.2827436,0.7839706,-1.4664515,1.2902582,-0.37654722,1.3314513,-0.59214365,0.8779595,0.5986402,1.2931068,-0.3246189,0.8433642,-0.7140757,1.1088479,0.3467043,-2.8955805,0.3675557,0.37657577,-1.3256761,0.09873472,-0.100009345,1.0,1.3666097,0.552,14,CH_Savav_62
1.0065663,-0.93800586,0.28239548,-0.7231968,0.77328813,1.9192586,0.026125446,1.2876065,-0.7461604,2.1185205,-1.1562657,0.101617336,0.15486693,-0.51111513,-0.7045745,0.92972845,-1.8321716,-0.69325304,-0.51258373,-0.32022458,0.11027691,0.7372296,0.93020195,1.1478754,-0.95406175,-0.41806996,-0.72803146,-0.21423966,0.12297148,0.4678345,-1.0676097,-0.5934188,1.0,0.9714286,0.51428574,4,CH_Savav_62
-1.0233601,-0.059977002,-1.307689,0.62910956,-0.9261816,1.1861721,0.66934526,-0.2482624,-0.006905496,0.82501405,0.57431114,0.73476535,0.2782382,-0.0050335824,0.28910375,2.7831929,1.5198181,0.37702215,0.85303414,-0.44658664,0.85808855,0.094976515,0.9681963,-0.28949368,0.34940794,-0.6674055,-0.68145573,1.619448,0.44124553,0.40830302,-1.0478287,-0.67557085,1.0,1.3051256,0.62666667,10,CH_Savav_62
