dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key
-0.89951605,0.33095834,-1.8265034,1.5873828,0.9225019,-0.96910584,-0.46872184,-0.09269443,-0.4192882,-0.9813725,-0.77577335,-0.01271466,-0.108712636,-1.7927969,0.037152983,1.1110492,-1.819793,-1.0408741,-0.41356754,-0.41168773,-1.9044093,-0.49522236,0.6716489,2.0738547,-0.17263763,-0.41960028,1.2923517,-0.016199715,1.129025,1.0171993,0.12516688,-0.82310116,1.0,0.0,1.0,1,CH_Sav_72
-2.272439,-0.15724789,-0.51221883,-1.7906264,-0.9122222,-0.30604824,-1.8604237,0.25036964,-0.45293394,-0.017819554,0.8190316,0.22687906,0.517997,0.27375692,-2.9275963,-0.09204859,0.4142111,-1.3648967,0.05238974,1.1286782,0.2784412,-1.0194986,-1.0876591,-1.0315775,0.27235425,-0.8939662,-0.05483041,-0.11080378,-0.9419173,-0.2509641,-0.35562992,0.81378776,1.0,1.0873814e-15,0.9,2,CH_Savav_62
0.7285763,-0.39238405,0.9548379,0.34590158,0.10964915,-2.1708512,0.4973023,-2.5280743,-0.8317389,1.58337,0.14632526,-0.62448347,0.8553496,-1.2101096,1.0002455,-0.8046638,0.32478455,-0.71087843,1.6051582,-0.17573228,-0.20009245,-0.25756818,0.9670011,1.4686793,-1.8071141,-1.2287238,0.06634228,-0.67485726,0.41826773,-0.6682565,-0.23257393,0.26415285,1.0,1.240404,0.7818182,6,CH_Savav_62
1.212345,-0.11066151,0.30109385,2.7811978,-0.9586269,-0.4188454,0.517213,0.27355704,0.5108751,0.734173,0.32745165,-0.75451344,0.40805262,0.70407027,0.5831218,-0.6322293,-0.4165046,1.1464475,0.3126783,-1.7211291,0.33885944,0.4678999,0.81652254,3.392823,-0.25862655,-1.0648189,-0.7704075,0.24802914,-0.2632838,0.14931676,-0.35329312,-0.25428024,1.0,1.3498747,0.6388889,11,CH_Savav_62
-1.9306914,0.32885498,-1.8158631,-1.5052276,-0.5911366,-1.2715986,-1.8865823,0.67346734,-1.2579776,-0.65027183,0.40047285,1.4947568,0.84121525,0.18753213,-0.49859706,0.7551632,-1.4639071,0.94003177,-1.6549056,-0.8494097,1.5683042,-1.3284055,0.69646704,0.65824145,0.39389396,-0.7488463,0.67104405,-0.665396,-0.49985352,0.5288968,-1.4761751,-0.16398333,1.0,1.1666666,0.62222224,5,CH_Savav_62
0.31354803,-1.1683885,-1.0548879,0.32269764,-0.4759988,-1.3180983,1.0171549,-1.646677,0.5395417,1.1678636,-0.34335983,0.5550765,-0.4173248,-0.54748464,0.54377925,0.5253832,1.7225701,1.851191,2.3681295,0.60401744,0.524883,-0.019168802,1.9480085,2.1861372,-1.8098259,-1.2839953,-1.1954004,0.13105328,0.38715023,-0.7118529,1.0410156,-0.76783377,1.0,0.0,1.0,1,CH_Savav_62
-0.5133889,1.2923912,1.1496838,0.7083714,-1.5933312,1.1794237,-0.8941358,1.2906854,-0.18846336,-1.2805178,0.3780139,0.3446593,0.4621459,2.0154648,-1.2711555,-1.107565,1.5776786,0.08069493,0.86356944,-1.1216763,-0.20438276,-0.20741841,-1.4214095,0.93791705,0.91159797,-1.5145466,-1.4557031,-0.19668482,-0.9398237,-1.181486,-2.075513,0.23387155,1.0,1.2835165,0.6631579,8,CH_Savav_62
-0.19229424,0.8808368,1.7903877,-0.06460714,-1.3583508,-0.12095828,-0.3168074,0.2950239,0.961759,0.22635761,0.28638107,-0.81564736,0.27796414,-0.39036477,-0.9147393,-0.958985,0.3892176,-0.7373735,-0.32429117,0.8083638,0.630434,-1.1672535,1.1307839,-1.1066031,-0.5260149,-0.8727186,-0.60998803,-0.016716331,-0.13875914,-0.8693753,0.20716755,1.6151468,1.0,0.4,0.55,3,CH_Savav_62
0.8961946,-0.83154523,-2.6657264,-0.35797542,0.6733947,0.9028112,0.6109656,0.57130456,1.4368088,-0.36125845,1.5081176,0.3128854,0.0092139095,1.8693409,0.24117452,1.7508997,-0.5066658,0.3739532,-2.674207,-1.0649277,1.1142374,1.3610697,1.551334,-0.5599203,0.3134348,-0.63579035,0.08520742,1.0856967,0.32133234,0.17103386,-0.39507693,-1.6398904,0.07368421,1.3669565,0.625,13,CH_Savav_62
2.0901453,1.10877,2.1337435,0.92926913,-0.0402662,1.1829349,0.7354255,2.3595383,1.1783019,-0.2469891,-0.8131422,-0.6789938,-0.8872665,0.43185103,1.0237356,0.30282676,0.6949858,-1.9148084,-0.04346056,-0.75476235,0.10255018,-0.2240186,1.6263423,-1.3699418,-0.33223528,0.42194247,0.3519258,1.3247529,0.18573987,0.3174497,0.15582538,0.13982193,0.0,0.0,0.0,0,CH_Savav_62
-1.4295794,-1.5181452,-2.2198913,0.29807317,0.48590696,-0.8006985,-0.2970443,0.0343458,-0.047498092,0.2755617,-1.1635427,0.45178878,-0.9086571,0.89426756,-0.8616996,0.9512239,0.42790204,-1.1628394,1.0464838,0.51995045,-1.4027175,-0.5531464,1.0653198,2.73481,-0.95533913,0.8719652,0.34226272,1.4413989,-0.4480551,1.1139085,0.8463683,-1.6789584,1.0,1.272549,0.67826086,9,CH_Savav_62
-1.1805214,0.034445062,-0.5475933,-1.2455616,0.93891263,-0.06918195,-2.7358854,2.2142377,-1.7908165,-1.0242169,-0.03059727,0.19739173,0.0726611,-0.1674057,-0.54303974,-0.15277228,-0.6836818,1.0353614,-0.92709035,-2.1598446,-1.327501,-0.6858722,-0.0005905181,0.05036604,0.4146897,0.3751377,1.6015409,0.16386849,-0.18470354,0.98955107,-1.3110251,-0.13147418,1.0,1.3666097,0.552,14,CH_Savav_62
2.0427043,0.30673563,0.9742015,-1.165169,0.12537117,0.33782873,1.7405317,-0.5534818,-0.40188417,0.23037687,1.4831669,0.41408947,0.64216155,-1.1410861,1.1607151,1.2338588,-0.5527905,-0.41816726,-0.88463795,0.24726327,0.58775043,0.52368677,-0.14796117,-3.3328426,-0.19801575,-0.09132895,0.4229948,-1.1258938,2.0948415,-0.8502188,1.0936081,-0.29475355,1.0,0.9714286,0.51428574,4,CH_Savav_62
1.155846,0.28148037,2.4841063,-2.3199515,-1.7508106,0.24294595,1.2093215,-0.38144517,0.04512853,0.5327015,0.4836436,0.739457,-0.19516388,1.1319785,0.11420898,-0.007715266,0.9925349,-0.25926474,0.011682128,0.0584541,-0.3849303,-1.0303549,0.5961826,-1.9742199,-0.9434528,0.05989169,-0.86598873,0.33092636,-1.4405527,-0.6772953,0.44659582,0.64350194,1.0,1.3051256,0.62666667,10,CH_Savav_62
