KEY,SEED,ACTIVITY,GROWTH,CYCLES,SYMMETRY,CONTEXT,LAYOUT,NODES,EDGES,RADIUS,DIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS,COMPONENTS,AVG_ECCENTRICITY_WEIGHTED,AVG_CLOSENESS_WEIGHTED,AVG_CORENESS_WEIGHTED,AVG_BETWEENNESS_WEIGHTED,AVG_OUT_DEGREES_WEIGHTED,AVG_IN_DEGREES_WEIGHTED,AVG_DEGREE_WEIGHTED,EDGE_WEIGHT,TIMEPOINT,NAME,RADIUS_FLOW,DIAMETER_FLOW,AVG_ECCENTRICITY_FLOW,AVG_SHORTEST_PATH_FLOW,RADIUS_INVERSE_DISTANCE,DIAMETER_INVERSE_DISTANCE,AVG_ECCENTRICITY_INVERSE_DISTANCE,AVG_SHORTEST_PATH_INVERSE_DISTANCE,RADIUS_OXYGEN_AVG,DIAMETER_OXYGEN_AVG,AVG_ECCENTRICITY_OXYGEN_AVG,AVG_SHORTEST_PATH_OXYGEN_AVG,RADIUS_OXYGEN_DELTA,DIAMETER_OXYGEN_DELTA,AVG_ECCENTRICITY_OXYGEN_DELTA,AVG_SHORTEST_PATH_OXYGEN_DELTA,RADIUS_PRESSURE_AVG,DIAMETER_PRESSURE_AVG,AVG_ECCENTRICITY_PRESSURE_AVG,AVG_SHORTEST_PATH_PRESSURE_AVG,RADIUS_PRESSURE_DELTA,DIAMETER_PRESSURE_DELTA,AVG_ECCENTRICITY_PRESSURE_DELTA,AVG_SHORTEST_PATH_PRESSURE_DELTA,RADIUS_RADIUS,DIAMETER_RADIUS,AVG_ECCENTRICITY_RADIUS,AVG_SHORTEST_PATH_RADIUS,RADIUS_SHEAR,DIAMETER_SHEAR,AVG_ECCENTRICITY_SHEAR,AVG_SHORTEST_PATH_SHEAR,RADIUS_WALL,DIAMETER_WALL,AVG_ECCENTRICITY_WALL,AVG_SHORTEST_PATH_WALL,FROMX,FROMY,FROMZ,FROMPRESSURE,FROMOXYGEN,TOX,TOY,TOZ,TOPRESSURE,TOOXYGEN,CODE,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,EDGE_FRACTION
C_Lav,0,0.196969696969697,1.0338461538461536,1204.2574257425742,0.7862068965517242,C,Lav,1480,1795,56.0,107.0,82.93040540540541,43.31790106536557,1.212837837837838,1.212837837837838,2.425675675675676,0.0162381596752368,0.0233963955235592,0.0059634141040062,1.997972972972973,1,78.22710507919923,0.0245263199064911,1.999038437671244,0.0072730176946129,1.1989471919298065,1.1985600948354531,2.3975072867652605,none,80,VF_C_Lav.GRAPH.080.csv,18852597190.3,37422516190.50002,26228361347.54602,8965566482.075537,0.628762240814246,1.23854806812305,0.98103386714628,0.3834174982323976,4387.724000000002,8383.691500000003,6497.531532432432,3393.918967982845,0.3259999999999934,0.542999999999978,0.3299574324324224,0.0052968706028511,2372.1710000000003,4186.7025,3329.581100337838,1718.212268835776,17.365,34.694,24.95045743243243,11.585125607148727,767.792,1495.9680000000003,1122.706466891892,565.6636849487419,3.1255769999999994,6.230851,4.6475501236486485,2.150219845586864,104.43500000000002,202.914,145.9919547297297,69.7014719615153,107.33921161825728,69.11721991701245,0.0,40.08758350622407,78.91507520746889,108.10477178423236,69.82883817427386,0.0,39.39833609958506,78.9150622406639,-0.0186721991701244,7.347073651452282,34.641,2.405509336099585,0.0504985534232365,115.61076296680498,51228996.61690872,0.0860995850622406
C_Lav,1,0.036144578313253,0.981880341880342,1203.3529411764705,0.4555555555555554,C,Lav,1463,1727,63.0,113.0,92.0710868079289,48.48980927633099,1.1804511278195489,1.1804511278195489,2.3609022556390977,0.0136892539356605,0.0208146744706531,0.0065742257602833,1.9972658920027344,1,87.33086622921462,0.0217130167275675,1.998638815260392,0.007574438121659,1.1636021848782,1.1645777723207766,2.3281799571989765,none,80,VF_C_Lav.GRAPH.080.csv,14244447992.500004,28189399097.2,19326331584.246685,7160640747.459112,0.6082336655930751,1.121738089137548,0.8900559981317471,0.3612550349961597,4799.491500000001,8609.26350000002,7014.3238325358925,3694.189092119997,0.0289999999999963,0.0519999999999782,0.0426978810662923,0.0038343583121405,2450.5395,4194.940500000001,3411.0281223513325,1760.4353751740382,15.867000000000004,31.696000000000005,22.616980177717025,10.75354813535516,756.5330000000001,1482.7469999999998,1159.7278742310325,600.4906348909213,2.745847,5.481890999999997,3.949880650034176,1.874454619178216,102.405,204.565,156.9151913875598,78.78350721069557,119.83937823834196,82.48186528497409,0.0,38.367173056994815,76.7035896373057,120.48290155440417,83.38238341968912,0.0,37.82894196891191,76.70360362694299,0.1041450777202072,7.006306735751296,34.641,2.3267352331606217,0.0388190963730569,109.6475440414508,29791995.02746114,0.1373056994818653
C_Lav,2,0.0689655172413792,0.8984615384615384,1161.4949494949494,0.625,C,Lav,1336,1599,60.0,115.0,84.95883233532935,42.84611339119514,1.1968562874251496,1.1968562874251496,2.393712574850299,0.009495252373813,0.0238734494117011,0.0084769896388009,1.998502994011976,1,79.9788075770394,0.0252753395877072,1.999326116782816,0.0096067037305098,1.1861839735142548,1.1817040699172523,2.3678880434315057,none,80,VF_C_Lav.GRAPH.080.csv,14983951660.400003,29816617052.100014,20459333483.204044,7753250651.518921,0.7289687638068383,1.441529243116877,1.19126715633531,0.3511105943601202,4573.476999999999,8765.839000000022,6475.856357410182,3265.849152991213,0.1169999999999902,0.2329999999999898,0.1240321856287351,0.0060344961761821,2186.265,4261.530000000001,3229.563979790419,1541.5580821116184,15.877000000000002,31.722,22.8864378742515,9.92355289757564,801.4779999999998,1594.918,1169.31483757485,559.4904204725383,2.8677459999999995,5.700992000000004,4.219862182634731,1.8213768012525515,119.09699999999992,237.761,172.92573128742515,76.68602702123844,126.01695873374788,79.34200113058225,0.0,38.10086941775014,76.73785698134539,126.60033917467496,80.1311475409836,0.0,37.52901017524025,76.73786319954776,0.0814019219898247,7.137983041266253,34.641,2.3645358959864327,0.0417067156585641,109.66007744488412,33282482.126399096,0.1119276427360089
C_Lav,3,-0.0212765957446808,0.864273504273504,1104.36,0.7545454545454546,C,Lav,1457,1752,56.0,103.0,78.61770761839396,39.77359771319964,1.2024708304735758,1.2024708304735758,2.404941660947152,0.0126002290950744,0.0257344396945268,0.0054366597959915,1.9979409746053527,1,73.46716285339298,0.0275459704464749,1.9991295839185448,0.006748359595988,1.1951146914316724,1.1930853006068385,2.388199992038513,none,80,VF_C_Lav.GRAPH.080.csv,21088553005.1,41950761795.00001,26300213876.970284,8238957200.652764,0.5498720657514872,1.0892419458700584,0.8934040624096972,0.3117962901250519,4375.553000000002,8047.837500000006,6142.8938726836,3107.74410959596,0.1580000000000012,0.2439999999999997,0.1796959505833855,0.0045050627135371,2148.6835,3916.652000000001,3075.395055250515,1492.596050605449,17.158,34.291,23.87268565545641,10.267852091456954,692.3879999999999,1383.785,1039.048030199039,519.0354798330538,3.1147119999999995,6.211440999999999,4.4732260446122165,1.9233859531609432,101.238,192.17400000000004,140.3180370624571,63.77976925433874,123.3769411764706,71.54258823529412,0.0,40.238322352941175,78.66978588235294,124.10258823529412,72.39058823529412,0.0,39.52694729411765,78.66979152941177,-0.3397647058823529,6.790871058823529,34.641,2.2561957647058826,0.0487151054117647,113.82745694117646,37608870.47129412,0.2475294117647061
C_Lav,4,0.2056737588652482,1.1617094017094016,1169.1782178217825,0.6256410256410256,C,Lav,1668,2026,58.0,114.0,83.4916067146283,42.365147114462,1.2146282973621103,1.2146282973621103,2.4292565947242206,0.0098039215686274,0.0240844620858873,0.0060791699174393,1.998800959232614,1,77.80352264436576,0.0255996541495155,1.9994879684620064,0.0069889667370426,1.2172254360603745,1.2185733247004464,2.4357987607608216,none,80,VF_C_Lav.GRAPH.080.csv,22970834637.000008,45700050531.0,29421948041.00168,9728016168.408072,0.559009895092506,1.11273161339273,0.8747901851493943,0.3317553228312523,4623.540500000002,9087.72,6655.6963411271,3377.230008503333,0.0499999999999971,0.0839999999999889,0.0532254196642596,0.0023807957832862,2191.773,4374.232500000002,3257.1408327338136,1615.4229038440524,18.266,36.531,25.43324220623501,11.2557162660993,824.3270000000003,1634.3830000000005,1187.765268585132,584.2755278426322,3.546824,7.063855000000002,4.938725433453238,2.1397863212623656,104.77699999999996,208.36900000000003,151.29210131894482,70.5488450094154,113.55973154362415,85.22684563758389,0.0,40.30385592841164,80.31766935123044,114.282774049217,85.91230425055929,0.0,39.55599955257271,80.31765279642057,0.1288590604026845,7.524004921700224,34.641,2.450551230425056,0.0539307718120805,116.4791422818792,53877777.76841163,0.1458612975391499
C_Lav,5,0.3088235294117647,0.9538461538461538,1223.362637362637,0.6545454545454545,C,Lav,1421,1703,56.0,105.0,78.28430682617875,40.503158854605466,1.198451794510908,1.198451794510908,2.396903589021816,0.0176180408738548,0.025246233243425,0.0072010332964994,1.997185080928924,1,73.13097352640847,0.0268198418080318,1.9987976770214293,0.0079037343048879,1.195984663857231,1.1976104701691357,2.393595134026368,none,80,VF_C_Lav.GRAPH.080.csv,24639790215.600006,49241430172.90002,31521291422.07319,8899523911.252579,0.5695072515696261,1.125732925331791,0.9017335729309802,0.3368710137158656,4347.0625,8150.581500000019,6076.79999331457,3144.064382225371,0.019999999999996,0.0390000000000014,0.0220105559465161,0.0022638788395372,2056.4260000000004,4009.3425,3002.2668986629137,1526.485500247794,16.833000000000002,33.648,22.3314672765658,9.44433509827439,782.2720000000002,1496.787000000001,1100.565569317382,531.9109488665993,3.2404180000000005,6.473830000000002,4.282414990851513,1.762082516663528,109.202,214.61300000000003,149.8200105559465,68.66622783499014,109.37585868498527,80.4514229636899,0.0,38.2740569185476,78.15760157016683,110.0883218842002,81.25613346418056,0.0,37.64063052011776,78.1576138370952,0.0731108930323846,6.9292914622178605,34.641,2.2863532875368007,0.0444230446516192,109.0150628066732,43345599.68773308,0.175171736997056
C_Lav,6,0.1066666666666666,1.1184045584045583,1261.5346534653463,0.7,C,Lav,1656,1977,66.0,109.0,90.47342995169082,47.159398397478,1.193840579710145,1.193840579710145,2.38768115942029,0.0102781136638452,0.0215250537107505,0.0052511226836281,1.9981884057971016,1,86.0845489869983,0.0225144347397364,1.999153697917457,0.0067043559951547,1.1800456414991654,1.1866857524459402,2.3667313939451056,none,80,VF_C_Lav.GRAPH.080.csv,19895722440.400005,39320038571.700005,28739578293.43985,12183332549.057753,0.6512881999833098,1.2390772802016474,1.015996298353427,0.3856658275536428,5182.7049999999945,8559.034,7104.334191727048,3703.155195780977,0.0969999999999942,0.1669999999999873,0.1458260869565188,0.0025799998540463,2516.1900000000005,4366.797000000001,3572.9867201086954,1831.706421392135,17.531,34.904,24.544500603864734,12.034898268312968,894.146,1524.2840000000006,1216.9928484299517,636.8443359896067,3.350269999999999,6.591316999999999,4.751503795289855,2.330315265643562,117.485,204.463,160.06576268115944,81.52415823956098,110.9283276450512,78.55631399317406,0.0,40.05513097269625,79.09658532423208,111.91723549488054,79.32849829351535,0.0,39.46101834470989,79.09657849829351,-0.3033276450511945,7.133673208191127,34.641,2.3580742320819112,0.0435532918088737,115.13962841296927,37534250.382807165,0.2546928327645051
C_Lav,7,-0.01010101010101,1.2939031339031335,1229.2785714285717,0.655813953488372,C,Lav,1399,1690,54.0,107.0,77.5854181558256,38.27310944563918,1.2080057183702644,1.2080057183702644,2.4160114367405288,0.0038204393505253,0.0268589318981074,0.006250033960039,1.995711222301644,1,71.04717742948986,0.0292537230469862,1.9894326273182368,0.0070088943996957,1.2069868505148686,1.2058215337199982,2.412808384234866,none,80,VF_C_Lav.GRAPH.080.csv,36180136982.8,72270821287.70004,49412957220.02953,9921544671.027012,0.5932074411189389,1.1796627429927498,0.93575022738965,0.3158711566704149,4310.681000000001,8541.651000000005,6193.412090421727,3055.227778426952,0.0220000000000055,0.041000000000011,0.0278441744102935,0.0018178772697839,2093.0825,4181.727,3121.0914878484627,1545.4000377241657,16.284000000000017,32.47100000000001,22.414401715511072,9.891123124937987,798.71,1589.2039999999995,1116.7404946390277,508.4675851123987,3.455025,6.867196000000007,4.642260713366691,1.9054972639326464,105.956,208.9300000000001,144.84708291636883,61.83006503521329,118.6431718061674,75.76211453744493,0.0,41.32133865638767,80.4011238986784,119.09911894273128,76.49339207048457,0.0,40.41044603524229,80.40105231277532,-0.1112334801762114,8.0300859030837,34.641,2.5626679515418505,0.0658989955947136,120.83753359030838,82199774.49196035,0.1624449339207049
C_Lav,8,0.1162790697674418,0.9994301994301994,1188.178947368421,0.6222222222222222,C,Lav,1680,2059,56.0,110.0,81.20416666666667,40.6074831957798,1.2255952380952382,1.2255952380952382,2.4511904761904764,0.0075486690504568,0.0251694558308104,0.0057350527347416,1.998809523809524,1,75.60931681670857,0.0269157594040479,1.9994977241502336,0.0071541824390045,1.2208771009722927,1.2272148961510845,2.44809199712338,none,80,VF_C_Lav.GRAPH.080.csv,20954183085.8,41613785082.20003,27196375203.22488,9368218207.114758,0.5789937271817444,1.1405393659424563,0.9039067462375104,0.3322562091292581,4459.969000000001,8760.473500000002,6467.139128869051,3234.026926133041,0.1580000000000012,0.2800000000000011,0.2581071428571395,0.0024548484074989,2055.2,4104.0105,3062.338703869047,1546.1992136426168,18.222,36.444,25.21879761904762,11.009493872486452,800.5809999999999,1485.1640000000002,1117.7928827380954,538.9220417857856,3.380142,6.749979,4.7519892767857135,2.083243760493773,94.339,183.585,133.7078625,62.22985846237824,114.88298328332618,76.1208744106301,0.0,39.953390484354905,80.22920145735104,115.40848692670382,76.93613373339049,0.0,39.2048709815688,80.22920360051435,0.0158594084869267,7.223873124732104,34.641,2.363416202314617,0.0529053536219459,114.44358165452206,53375328.65675096,0.1774539219888555
C_Lav,9,0.0833333333333332,1.135954415954416,1208.436974789916,0.6421052631578947,C,Lav,1744,2090,60.0,115.0,85.89449541284404,44.23436340381184,1.198394495412844,1.198394495412844,2.396788990825688,0.0176042862610026,0.0231460093745844,0.0058900035803404,1.9988532110091743,1,80.49495191266828,0.0248082426227663,1.9994765684247373,0.0071739208681261,1.1918703102317023,1.1926734354919055,2.3845437457236107,none,80,VF_C_Lav.GRAPH.080.csv,12360814906.599997,24634881243.1,15739072362.380903,5573282907.453276,1.2194798990805804,2.416456753595219,2.104428125897837,0.3710405288868733,4557.205000000003,8734.203499999998,6523.745302752291,3359.6437302463464,0.0189999999999628,0.0339999999999491,0.0206502293577925,0.0031287265707608,2392.7455,4430.246500000001,3412.9414633027527,1670.6202109943706,15.681999999999997,31.359,21.60734518348624,9.817898972692852,725.2930000000001,1423.3290000000002,1046.341513761468,536.3999437902323,2.713808,5.414504000000003,3.75094406880734,1.692305540533037,110.05200000000004,196.587,144.83892201834863,70.81498565691348,113.0130612244898,81.96163265306123,0.0,38.95178244897959,76.47263795918367,113.91673469387756,82.70367346938775,0.0,38.53822816326531,76.47259551020409,-0.016734693877551,6.562096734693878,34.641,2.206831836734694,0.0292059367346938,109.83264653061224,19600499.18404082,0.2134693877551018
