KEY,SEED,ACTIVITY,GROWTH,CYCLES,SYMMETRY,CONTEXT,LAYOUT,NODES,EDGES,RADIUS,DIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS,COMPONENTS,AVG_ECCENTRICITY_WEIGHTED,AVG_CLOSENESS_WEIGHTED,AVG_CORENESS_WEIGHTED,AVG_BETWEENNESS_WEIGHTED,AVG_OUT_DEGREES_WEIGHTED,AVG_IN_DEGREES_WEIGHTED,AVG_DEGREE_WEIGHTED,EDGE_WEIGHT,TIMEPOINT,NAME,RADIUS_FLOW,DIAMETER_FLOW,AVG_ECCENTRICITY_FLOW,AVG_SHORTEST_PATH_FLOW,RADIUS_INVERSE_DISTANCE,DIAMETER_INVERSE_DISTANCE,AVG_ECCENTRICITY_INVERSE_DISTANCE,AVG_SHORTEST_PATH_INVERSE_DISTANCE,RADIUS_OXYGEN_AVG,DIAMETER_OXYGEN_AVG,AVG_ECCENTRICITY_OXYGEN_AVG,AVG_SHORTEST_PATH_OXYGEN_AVG,RADIUS_OXYGEN_DELTA,DIAMETER_OXYGEN_DELTA,AVG_ECCENTRICITY_OXYGEN_DELTA,AVG_SHORTEST_PATH_OXYGEN_DELTA,RADIUS_PRESSURE_AVG,DIAMETER_PRESSURE_AVG,AVG_ECCENTRICITY_PRESSURE_AVG,AVG_SHORTEST_PATH_PRESSURE_AVG,RADIUS_PRESSURE_DELTA,DIAMETER_PRESSURE_DELTA,AVG_ECCENTRICITY_PRESSURE_DELTA,AVG_SHORTEST_PATH_PRESSURE_DELTA,RADIUS_RADIUS,DIAMETER_RADIUS,AVG_ECCENTRICITY_RADIUS,AVG_SHORTEST_PATH_RADIUS,RADIUS_SHEAR,DIAMETER_SHEAR,AVG_ECCENTRICITY_SHEAR,AVG_SHORTEST_PATH_SHEAR,RADIUS_WALL,DIAMETER_WALL,AVG_ECCENTRICITY_WALL,AVG_SHORTEST_PATH_WALL,FROMX,FROMY,FROMZ,FROMPRESSURE,FROMOXYGEN,TOX,TOY,TOZ,TOPRESSURE,TOOXYGEN,CODE,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,EDGE_FRACTION
CH_Lav,3,0.875968992248062,1.448205128205128,1367.9935897435898,0.6806451612903226,CH,Lav,1259,1469,63.0,108.0,86.19301032565528,44.96288598087411,1.1667990468625893,1.1667990468625893,2.3335980937251786,0.0106072659771943,0.0225205955876341,0.0073707139854046,1.997617156473392,1,81.72724525234682,0.0235175073092727,1.9989823251894103,0.0088176409660629,1.148544806310189,1.1523467667917089,2.3008915731019,none,150,VF_CH_Lav.GRAPH.150.csv,73734368369.19998,145239778351.40002,101140939437.5645,41344829612.59619,0.5732836680341086,1.0992567813136236,0.8996579574412931,0.3525452814492337,4899.900999999999,8407.081500000004,6707.016715250199,3498.783572223392,1.4869999999999948,2.9599999999999937,1.8781278792692528,0.152351673357229,2274.2075000000004,4032.792500000001,3257.550875694996,1706.7051559960646,17.15,34.291,20.06152184273233,4.540994568834134,1534.3739999999998,2399.78,2020.058625893566,1078.998474491452,3.988812,7.962649000000004,4.8096040984908655,1.3506163124644055,134.615,227.42900000000003,183.57874344718027,94.52990793031044,123.3769411764706,71.54258823529412,0.0,40.238322352941175,78.66978588235294,124.10258823529412,72.39058823529412,0.0,39.52694729411765,78.66979152941177,-0.3397647058823529,6.790871058823529,34.641,2.2561957647058826,0.0487151054117647,113.82745694117646,37608870.47129412,0.3087058823529403
CH_Lav,4,0.9047619047619048,1.3647863247863246,1356.8709677419354,0.611764705882353,CH,Lav,1401,1646,59.0,117.0,86.08636688079943,44.78482206587132,1.1748750892219844,1.1748750892219844,2.3497501784439687,0.0050035739814152,0.0227192722816817,0.0078666720165236,1.998572448251249,1,79.2392302952822,0.0241009358980761,1.999394408762709,0.0085102725381754,1.1587327400041592,1.15442663741882,2.313159377422981,none,150,VF_CH_Lav.GRAPH.150.csv,100280485722.5,180723176085.00003,128851585077.43416,49938112888.97484,0.5756496433283187,1.1416563368322656,0.8959824561854111,0.3524339089727027,4785.844,9461.803500000004,6975.316157744469,3629.6996719445297,9.125,17.333000000000013,10.874765881513197,2.380168612215768,2243.9560000000006,4486.694000000003,3320.942234118487,1714.5593827256034,18.269,36.531,21.814139186295503,5.49985142857142,1419.9869999999996,2782.6530000000007,2195.7106145610283,1157.959128369532,4.282956,8.546555,5.4569102034261245,1.6049579456347525,108.08200000000002,215.306,161.3584268379729,82.35659513612731,113.55973154362415,85.22684563758389,0.0,40.30385592841164,80.31766935123044,114.282774049217,85.91230425055929,0.0,39.55599955257271,80.31765279642057,0.1288590604026845,7.524004921700224,34.641,2.450551230425056,0.0539307718120805,116.4791422818792,53877777.76841163,0.2635346756152139
CH_Lav,6,0.0212765957446807,1.3096296296296297,1325.2450980392157,0.475,CH,Lav,1472,1734,74.0,114.0,98.0788043478261,50.82095328525404,1.1779891304347827,1.1779891304347827,2.3559782608695654,0.0088435374149659,0.0200265342516427,0.0061446349074314,1.997961956521739,1,93.82972307044744,0.0206802587493848,1.9990409037243064,0.008253125227569,1.1538774769429692,1.150003754191813,2.303881231134783,none,150,VF_CH_Lav.GRAPH.150.csv,79726177217.19998,132235708191.09998,100271501661.56548,41556264277.85471,0.6530017819373238,1.232651705042637,1.0143401512366972,0.4168026473423124,5787.636,8912.917500000003,7669.623995584241,3974.529341031684,1.652000000000001,3.2900000000000063,2.667350543478284,0.2668660423994288,2790.224000000001,4457.005000000001,3842.534298233696,2027.522668452864,17.455,34.904,20.65917323369565,5.977981067855342,1865.602000000001,2450.7319999999995,2173.6127730978264,1124.606998065868,3.774681999999999,7.266791,4.94215488722826,1.697829618962997,132.93500000000003,238.736,194.7177907608695,104.95161842358064,110.9283276450512,78.55631399317406,0.0,40.05513097269625,79.09658532423208,111.91723549488054,79.32849829351535,0.0,39.46101834470989,79.09657849829351,-0.3033276450511945,7.133673208191127,34.641,2.3580742320819112,0.0435532918088737,115.13962841296927,37534250.382807165,0.2602389078498278
CH_Lav,9,0.915966386554622,1.4609686609686612,1370.0392156862745,0.7389830508474576,CH,Lav,1566,1841,67.0,117.0,91.49744572158366,47.77677646799604,1.1756066411238826,1.1756066411238826,2.351213282247765,0.0172634271099744,0.0213369629202161,0.0064663840478432,1.9987228607918264,1,85.93788079138572,0.0227230192406051,1.9994211979282708,0.0075642294180858,1.1621870819782785,1.1604144329042536,2.3226015148825345,none,150,VF_CH_Lav.GRAPH.150.csv,35478604705.899994,66135998129.100006,45740271423.689964,19944952381.024605,1.2418032507740977,2.438883191265684,2.1142140432334746,0.4011744003136654,5085.448000000003,8887.535499999998,6946.91859259259,3627.8069773440407,3.9339999999999975,6.786999999999992,4.161160280970605,0.3484713606632837,2575.4,4481.194,3508.064405810983,1807.5451150237284,15.68,31.359,18.446852490421456,4.7771962371317045,1413.801,2102.5220000000013,1834.365396551724,980.6834305101636,3.253665999999999,6.504108,3.910143141123883,1.1644294984303027,132.365,244.998,182.43510217113663,93.50124921433508,113.0130612244898,81.96163265306123,0.0,38.95178244897959,76.47263795918367,113.91673469387756,82.70367346938775,0.0,38.53822816326531,76.47259551020409,-0.016734693877551,6.562096734693878,34.641,2.206831836734694,0.0292059367346938,109.83264653061224,19600499.18404082,0.2485714285714272
CH_Lav,11,0.9191919191919192,1.5466666666666666,1349.1883116883116,0.619718309859155,CH,Lav,1373,1606,58.0,115.0,85.58266569555717,44.58193842514636,1.1697013838310268,1.1697013838310268,2.3394027676620537,0.0158035497203987,0.0228704225453908,0.007496090778761,1.998543335761107,1,78.74102879025463,0.024649408934598,1.9993810455258063,0.0086724917181292,1.1614057975512002,1.1551633846697582,2.316569182220958,none,150,VF_CH_Lav.GRAPH.150.csv,41000468713.700005,79312888874.0,54581120727.59673,23147498929.591,0.5876513029790306,1.171903905050374,0.9265098050796844,0.360598951751389,4410.089000000001,8741.0085,6503.503887472688,3387.63687143027,3.344999999999999,6.483999999999952,5.502201019664952,0.1570943243179997,2182.9254999999994,4291.048500000002,3239.569136926439,1687.7300250616331,15.842,31.669,18.455662782228696,4.420640743280978,1240.5160000000003,2256.004000000001,1832.0797581937368,989.5046613499836,3.2456620000000003,6.3533110000000015,3.9337028914785135,1.154484040243003,128.02599999999998,253.594,179.7581201747997,84.25784761826895,116.6421052631579,78.90526315789474,0.0,38.603631052631584,76.69332421052631,117.52526315789474,79.70631578947368,0.0,38.12548315789474,76.69332157894736,0.0152631578947368,7.177182631578948,34.641,2.381541052631579,0.0367490805263157,111.46051210526316,29031668.27863158,0.1547368421052667
CH_Lav,12,1.0,1.5275213675213672,1421.906432748538,0.7436619718309859,CH,Lav,1606,1889,62.0,105.0,86.18991282689913,45.40428610778118,1.176214196762142,1.176214196762142,2.352428393524284,0.0151704073150457,0.0224323563953265,0.0054494429982623,1.9987546699875467,1,80.52773657277503,0.0238823335501937,1.999452709410774,0.0060075194192688,1.1571310201404696,1.1532114082592198,2.31034242839969,none,150,VF_CH_Lav.GRAPH.150.csv,63905366699.100006,125859156443.90002,81604627809.16699,29404081902.05215,0.5756366788922979,0.9725877864082016,0.7979118478607717,0.3297824094708075,4816.130999999999,8138.782,6718.368372976339,3542.9450847227818,5.114000000000004,9.410000000000023,7.062831880448316,0.3337413406889196,2553.5310000000004,4257.988500000002,3498.338150996264,1827.101602659421,17.301000000000002,34.594,20.13388356164384,4.525896173616855,1337.1370000000004,2280.8730000000005,1856.8352951432123,1003.8438094707157,3.839371,7.659462000000001,4.710536481942715,1.2133669811446952,112.97000000000004,215.77200000000005,164.95404732254045,85.78774615829276,122.12269412269411,84.0926640926641,0.0,39.132554268554266,78.833,122.83655083655084,84.88888888888889,0.0,38.48037666237666,78.833,0.075075075075075,6.883114114114115,34.641,2.290606606606606,0.0461973123123123,111.3190429000429,36579370.44054054,0.1896181896181904
CH_Lav,13,-0.1884057971014492,1.3166951566951566,1351.882882882883,0.5764705882352941,CH,Lav,1381,1632,62.0,117.0,89.42360608254887,46.70604057131463,1.1817523533671253,1.1817523533671253,2.3635047067342505,0.0195794053662073,0.0217762418284209,0.0068866646361276,1.998551774076756,1,84.58203455385612,0.023065064810938,1.9993323873408573,0.0079133558416138,1.1682437783442026,1.172333955488157,2.3405777338323595,none,150,VF_CH_Lav.GRAPH.150.csv,26787278561.4,50895897036.1,34611422808.514565,13136180084.174871,0.5592621651162996,1.059270593772886,0.8368160623230532,0.3393789279510111,4587.148999999999,8661.963000000002,6615.984564446053,3456.685103834648,2.9110000000000014,5.763999999999996,4.144348298334558,0.3024088236837461,2237.0035000000003,4267.312000000001,3266.0604978276606,1711.749983350651,13.991,27.979,16.091782766111514,3.656193951033168,1315.2960000000005,2004.1000000000004,1738.4400709630702,932.7006212500931,2.6006439999999995,5.197473000000002,3.167502905865314,0.8688151766237433,111.948,220.7520000000001,161.35428674873282,83.21314639780033,130.45971162001698,82.0373197625106,0.0,36.51468999151823,74.01081679389313,131.2815945716709,82.83715012722647,0.0,36.11080152671756,74.01081679389313,0.2213740458015267,5.563625954198473,34.641,1.9369821882951648,0.025281223918575,99.75584902459713,10517017.980407124,0.3078880407124679
CH_Lav,14,0.9166666666666669,1.386210826210826,1371.4193548387098,0.6875,CH,Lav,1586,1877,58.0,109.0,84.87263556116015,44.7457071139028,1.1834804539722572,1.1834804539722572,2.3669609079445144,0.0168350168350168,0.0227575964620841,0.0066142821498486,1.998738965952081,1,79.14392871911149,0.0242623659875684,1.99943334501074,0.0081273938273786,1.1601870414423183,1.1610126026149703,2.3211996440572884,none,150,VF_CH_Lav.GRAPH.150.csv,128463327507.49998,226595627746.10004,161424884655.2577,69812167582.20251,0.5420740830913722,1.0609814071046435,0.8369779933307118,0.3269071143465745,4760.404999999999,8925.605999999996,6954.0620072509455,3668.740401273365,1.9159999999999824,3.831000000000003,2.3834199243379506,0.5403153149999387,2314.831,4176.177500000001,3263.25436443884,1700.6626133076882,19.582,39.161,23.46985372005044,5.159955491465144,1576.6400000000006,2813.316,2234.984708701136,1197.6191908927094,4.401432,8.799206000000003,5.472831080706178,1.6318773093081826,117.48500000000004,231.734,172.51497288776795,87.53738755991895,125.71641791044776,78.5273631840796,0.0,41.06258706467662,82.35086691542288,126.35489220563848,79.29519071310116,0.0,40.13824212271974,82.35085530679935,0.2222222222222222,7.592230514096185,34.641,2.4581123548922057,0.0653138167495854,118.07652736318408,73320030.60364842,0.2218076285240442
CH_Lav,15,0.6206896551724137,1.5747008547008547,1375.9187817258885,0.7742857142857142,CH,Lav,1252,1479,58.0,115.0,85.28993610223642,43.80124398883449,1.1813099041533546,1.1813099041533546,2.362619808306709,0.012,0.0232680491043924,0.0095217163010805,1.9976038338658144,1,77.8372712246969,0.0246375621962629,1.9990122052030668,0.0112483846690054,1.1441104774896325,1.1477819453158755,2.291892422805509,none,150,VF_CH_Lav.GRAPH.150.csv,68252945671.99999,136417049210.0,96067940156.26344,38250289415.826416,0.614268456324856,1.2159673535885402,0.9809460395960692,0.330785921087433,4486.275500000003,8908.644499999999,6608.91266453674,3393.228693565272,4.086999999999989,6.795000000000016,4.647810702875402,0.2348113662424677,2198.8090000000007,4336.831,3278.210182108626,1651.274122484121,17.019,34.037,20.05505431309904,4.732400153998213,1509.857,2674.114,2096.459730830671,1093.4060070652731,3.9902610000000007,7.978289,4.927091119808308,1.365330332650175,121.774,243.43200000000004,174.9624752396166,86.45673956809003,132.04193709435847,86.4083874188717,0.0,38.03236345481777,78.27019420868696,132.71692461308038,87.1792311532701,0.0,37.38166699950075,78.27019920119821,0.1038442336495257,7.208971542685971,34.641,2.362584123814279,0.0470290194707938,109.10274188716924,50972166.07079381,0.2616075886170761
CH_Lav,16,-0.3076923076923077,1.4071794871794872,1258.7938144329896,0.4481481481481482,CH,Lav,795,963,55.0,109.0,80.20880503144654,36.490398111623335,1.211320754716981,1.211320754716981,2.422641509433962,0.0117696511139134,0.0284793366928686,0.0193461977065573,1.99622641509434,1,74.53353876113535,0.030002478255534,1.998190822984035,0.021606716006064,1.1927991950946186,1.194489678285139,2.387288873379758,none,150,VF_CH_Lav.GRAPH.150.csv,53893952269.600006,106809237384.10002,74677271955.19446,26582769313.660946,0.5582768256357791,1.1100676384135402,0.8548571038710568,0.3078614329672546,4186.393000000001,8308.672,6114.883508176104,2781.196110400326,0.8910000000000053,1.7710000000000292,1.0565371069182454,0.1941739017473822,2159.7145,4297.292500000003,3153.426471698113,1452.1407581515434,15.645,31.285,19.272208805031447,4.601194607353901,1186.725,2361.5120000000006,1840.5784477987413,892.383238185763,3.617376000000001,7.233564000000002,4.522089675471698,1.1865397567796208,132.89899999999997,265.25300000000004,189.4320150943396,82.2987904060327,92.6,84.51951219512195,0.0,39.099775609756094,76.41802743902439,93.74634146341464,85.09512195121951,0.0,38.569923170731705,76.41800609756098,0.0689024390243902,7.270176829268292,34.641,2.392121341463415,0.0392640695121951,112.389175,36824282.58426829,0.4128048780487802
