dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key
2.823367,5.217783,0.49563068,1.7038674,2.6177971,2.0059614,2.1945136,-1.7743628,6.369158,-1.6601985,6.1075683,-0.09981648,-0.1311636,-3.9226108,6.60608,-1.7773068,-5.856301,-0.7181379,0.42768297,-3.0646586,1.7932771,1.1317728,-2.8524685,-3.703113,3.6135538,6.39019,1.2310705,3.3358517,1.2645838,-5.5624046,-2.9378357,-2.2767005,1.0,0.8,0.9,4,CH_Lvav_28,0.6848998,1.9151545,-3.197233,-0.95919317,0.8240099,0.43364906,4.40254,0.18507223,0.13995625,-0.6818858,2.822874,-2.2290719,-2.5172837,-1.5205903,-0.9061657,-0.31276202,-3.5164227,2.4196343,-2.375866,-0.31161332,0.5139061,-1.5629792,1.0024246,0.33288443,-1.061167,-1.7226353,0.09459716,-2.181933,2.3029065,-0.9767314,-1.140414,-3.4280393,1.0,0.75396824,0.6666667,5.0,C_Sav_23,4.668631,2.1900673,-1.0846801,-1.1482637,-0.073340595,1.8032805,5.774602,0.5863148,-0.33474424,-0.99754417,2.2349234,-0.07502203,-1.6345828,-2.3539991,-0.96188086,-1.4796681,1.216668,3.1777349,-1.4836322,-0.28478098,-2.280402,1.0748941,0.45915154,-0.47812545,-0.06075242,-0.76455086,0.36637408,-3.5410955,2.5793824,-0.90289783,-0.41752553,-2.4597433,0.0,0.0,0.0,0.0,CH_Sav_50
5.261118,7.49819,0.5620849,-4.0037007,-1.0791247,0.33190823,-4.703042,-1.766546,-2.0468476,0.34017718,-6.4257383,3.0092916,1.7620455,2.882668,5.5033555,1.6801546,8.288383,4.303805,0.22864363,2.4380186,-7.331194,-3.5873003,2.876978,-4.5789905,-1.9420449,0.65836275,-3.5940611,-0.9640126,-2.319285,0.43956584,2.661684,-2.8003392,1.0,1.2657343,0.7692308,7,CH_Lvav_28,-0.5995954,1.0507334,-2.936856,-0.7628348,0.17292154,0.5915221,2.3998528,0.35965866,1.4283973,-2.5783997,0.9380621,-0.3860186,2.4866672,-0.9001538,-0.6931021,1.0822668,-0.8650998,0.012088537,0.18452278,1.3038142,3.336129,-1.7884711,2.0408688,-0.18843287,0.38251102,0.7992364,-0.095217645,-3.8666153,0.4626081,-0.4416995,1.5937991,2.465075,0.94174755,1.247619,0.8230769,11.0,C_Sav_23,1.008757,0.3574928,-0.2869079,-1.3672249,-1.095549,0.27634394,2.2897382,1.2271333,0.5878644,-3.8971462,-0.36426443,0.96169716,2.093114,0.36355054,-0.06427503,-0.2318883,1.6223154,0.47356343,-0.07455671,0.4418512,2.1783369,0.06260252,1.0212632,-0.70178574,0.14760199,0.79602545,0.39481407,-3.7549427,-0.39220726,-1.0606232,0.2100622,2.2987936,1.0,1.4063617,0.7589744,12.0,CH_Sav_50
3.6946282,4.9431043,0.8200951,-4.7570643,-1.1454558,6.911932,5.126951,2.4231765,-0.30068734,-0.1336745,3.1467528,3.4240468,4.555423,-1.5929637,1.2658224,-0.13491511,6.347173,7.0414505,-3.1203985,0.83069915,0.76509774,0.34946615,1.6343077,-4.3085465,3.878178,-6.626101,5.473439,-7.386485,0.77957296,-3.239904,0.43658122,3.2188544,1.0,1.4417391,0.7372549,13,CH_Lvav_28,2.0463636,3.2787325,-3.0128808,-0.73544985,0.82853806,1.2505268,4.938039,0.1807221,-0.36984342,0.3352263,2.7822905,-2.5643506,-2.8303216,-2.0982902,-1.0815575,-0.19478154,-3.5115824,3.1949468,-2.6618857,-0.29829574,-0.19584134,-1.25819,0.07659918,0.20138448,-0.8048508,-1.8480482,-0.074106336,-1.2910753,3.1191697,-1.0966487,-1.4325217,-4.2533975,1.0,-0.6666667,0.7,2.0,C_Sav_23,4.3779883,1.283713,-0.73197776,-1.4663115,-0.06584802,1.3962737,5.603421,0.72099125,-0.3765024,-1.550756,1.8385936,0.1804512,-1.1468565,-2.1208997,-0.7977635,-1.2081971,1.7941669,2.67245,-1.0499719,-0.42130888,-1.8948704,1.1457921,0.7128117,-0.36318013,0.0059923828,-0.8665455,0.75841707,-3.9284024,1.9546756,-0.6401954,-0.44128877,-1.8850904,1.0,0.0,1.0,1.0,CH_Sav_50
1.8125434,3.2896981,2.7031164,-4.5324154,4.7583957,-6.1102843,-4.0798416,-4.2899804,3.1742175,-6.337922,-2.6048794,1.4310843,-2.5078204,-0.235497,-0.56006336,-4.060239,-2.777299,-1.2624613,2.1942134,-2.4017787,-1.6396531,2.1939824,-2.8837972,2.8084245,6.136893,2.9306786,-5.4261723,-0.33376145,0.2867304,2.3335917,6.241746,-0.6818552,1.0,1.378741,0.7785714,10,CH_Lvav_28,-1.099723,1.2824588,-3.0571983,-0.6753821,0.16120887,0.6453364,2.0572855,0.01769188,1.5276798,-2.573947,0.70896316,-0.092594326,3.1133978,-0.61999416,-0.9265842,0.99770164,-0.75148165,-0.19640267,0.38047245,1.5785141,4.0985446,-1.3671887,2.0595186,-0.020079434,0.39597008,1.5012329,-0.6225204,-3.7749944,0.5483415,-0.16418731,1.9582334,3.0297115,0.81512606,1.2633164,0.8516129,12.0,C_Sav_23,3.5189347,0.91154313,-0.08586347,-1.5329504,-0.5816603,0.8709017,4.5136414,1.0359867,-0.5563035,-2.4121668,0.7022346,0.2807091,-0.49134022,-0.87730163,-0.70671606,-0.3571248,2.105109,2.2345061,-0.21472111,-0.2633022,-1.1759353,1.3618004,1.0745478,-0.7269053,-0.071389586,-0.9151589,0.5671466,-4.0051227,1.0749156,-0.61978656,-0.39857465,-1.2171004,1.0,0.6,0.55,3.0,CH_Sav_50
5.366328,-2.9156046,-5.4749727,-0.18512276,-2.295061,-6.234306,-1.8913429,3.4769206,6.623228,-3.946896,5.4334006,5.8862114,-5.175398,-0.56941974,3.2938335,-1.9715502,-2.7409296,-5.7612963,-5.314525,5.519098,2.189667,-2.0370653,0.6473701,2.6705034,5.925486,0.35565114,-7.658724,0.6977904,-0.6096519,8.394174,-3.1963916,3.5737703,1.0,1.3054945,0.6526316,8,CH_Lvav_28,-0.26288617,0.5122545,-3.4369361,-1.156321,0.7279016,0.4093349,3.8830647,0.51966476,0.5849767,-1.7452393,2.3630104,-1.8493382,-1.3389808,-1.3644361,-0.8615568,0.32711083,-2.7831266,1.4516433,-1.6874998,-0.010298848,1.1739423,-1.8209845,1.6946309,0.4799018,-0.91568875,-1.3287218,0.13812852,-3.3198323,1.2676218,-0.72854406,-0.5765227,-1.1528037,1.0,1.1575092,0.8,8.0,C_Sav_23,2.8341756,0.18201147,0.08324599,-1.7682655,-0.97367,0.58191955,3.7767694,1.0444796,-0.03294303,-3.133391,-0.19091655,0.29283258,0.12537326,-0.15532148,-0.09260851,0.014809966,2.43257,1.9553,-0.23635936,-0.1451683,-0.5063404,0.4096288,1.3469056,-0.8916329,0.026195467,-0.8030177,0.67258435,-3.9657497,0.12219617,-0.8600749,0.04516229,-0.051777005,1.0,1.2161616,0.6,6.0,CH_Sav_50
1.0989463,1.9246194,-8.019529,1.2267716,-0.14964822,-2.5315967,3.986301,3.2267163,7.217461,-2.5262215,1.3298635,-0.2842784,-3.0332243,-2.9374726,2.5823247,0.06190324,-0.85761356,0.12890422,-3.1586814,2.5285404,3.316648,-2.334043,2.5583055,-3.8226612,2.358286,-1.9172466,-3.0076106,0.3284099,-0.0064112544,-2.8652818,-2.114493,3.2117321,1.0,1.4755555,0.78909093,14,CH_Lvav_28,1.9050547,3.0400498,-3.1193373,-0.7718568,0.83564603,1.0930322,4.668496,0.13989839,-0.41617382,0.15235972,2.7567778,-2.5488024,-2.7959244,-2.0490112,-0.985698,-0.103913665,-3.5863447,3.0363097,-2.5632615,-0.18568754,-0.008299679,-1.3798869,0.26729774,0.19782472,-0.8030437,-1.8049631,-0.04393089,-1.4803988,2.9256346,-1.1134291,-1.4611803,-4.168215,1.0,2.1407293e-16,1.0,3.0,C_Sav_23,3.381452,0.7653227,0.10497314,-1.5951893,-0.6099597,0.7868444,4.2383413,1.1193016,-0.4600993,-2.5551562,0.5368109,0.2811753,-0.29835904,-0.65135884,-0.6575736,-0.24094915,2.184894,2.1533923,-0.18461953,-0.16167808,-1.0156226,1.1319525,1.2121224,-0.746094,0.023001224,-0.9553253,0.5237828,-4.0954747,0.83385074,-0.6260191,-0.25469744,-1.0137905,1.0,0.8761905,0.72,4.0,CH_Sav_50
6.475767,1.711139,-3.753513,6.18959,1.0178922,0.68597174,-6.434441,0.3925113,-3.64559,-0.4618668,5.147556,3.373859,5.3983445,-1.2833394,-0.5954477,-0.12429285,-2.943368,-2.9782553,-0.7145071,4.2754703,4.05614,2.475158,0.3324765,-2.2744524,4.8741856,2.6693034,-0.15526515,-1.4849657,1.3300703,3.923449,3.3828998,-10.147166,1.0,1.3480393,0.7909091,9,CH_Lvav_28,-1.1949505,1.4392757,-3.0987203,-0.81605697,0.2056148,0.5559858,1.9335039,-0.3452829,1.6191541,-2.5329432,0.8095349,0.12441744,3.4236927,-0.6411557,-0.9334468,0.963248,-0.76172125,-0.035473704,0.34842703,1.5963334,4.5082417,-1.3190215,1.9320737,0.1630997,0.6416033,1.7681005,-0.720263,-3.5918126,0.5172856,-0.24188077,2.0305877,3.249323,0.11,1.3027921,0.7190476,14.0,C_Sav_23,2.030358,-0.16584177,-0.0925535,-1.39658,-1.2036364,0.4300363,2.851348,1.4140322,0.3309203,-3.5693078,-0.4116345,0.63580453,1.483483,0.3119601,-0.018607348,0.2517097,1.9093722,0.9615582,-0.35533696,0.09962797,0.90583265,-0.023115844,1.2228651,-1.1563488,0.095460534,0.140661,0.70705885,-3.9446611,-0.63688695,-0.9604849,0.45691648,1.4288223,1.0,1.3443413,0.75384617,10.0,CH_Sav_50
3.345978,8.24672,0.48434332,-5.717993,-1.8546668,1.8668898,-2.5715346,-0.17899972,0.64773244,1.7759117,7.8034797,-0.6181394,-0.6668733,-1.5673019,2.1679254,1.3091244,3.9312694,1.0128149,-1.834949,-2.879758,7.658511,-9.735972,-1.3886172,3.973745,3.144137,4.042282,-8.115714,-3.6262722,-2.572072,-0.33229584,-0.8515332,6.162181,0.8125,1.1919192,0.74,6,CH_Lvav_28,-0.44860995,-0.03989687,-3.4221866,-0.9853991,0.33747318,0.5086775,3.4629097,1.2739136,0.54502636,-2.3790653,2.026299,-1.2616799,0.44714588,-0.9684813,-0.67125165,0.80797446,-1.7718718,0.93178403,-0.67926514,0.3464784,1.7771943,-1.9864506,1.8442996,0.32108486,-0.42426518,-0.5324037,0.5802031,-3.7962549,0.61574566,-0.20639196,0.43705976,0.70112646,1.0,1.1970588,0.84444445,9.0,C_Sav_23,3.7877965,0.7117454,-0.05207938,-1.5332286,-0.5528984,0.97336304,4.834338,0.9100803,-0.47792932,-2.3738916,0.8666438,0.3065115,-0.71144587,-1.1363001,-0.587531,-0.47195053,2.1023483,2.3853555,-0.5377754,-0.30614865,-1.3201395,1.395737,1.1011777,-0.5230192,-0.11718497,-0.93828946,0.66402835,-3.9477026,1.2297919,-0.48979935,-0.24895269,-1.3999946,1.0,-0.6666667,0.8,2.0,CH_Sav_50
2.7067292,-2.469311,-2.7789428,4.3025036,1.5787306,1.1274241,0.062011123,-2.8697941,-0.65888107,1.5345134,5.7820992,-5.8791676,2.8471322,-5.6200223,0.8208477,2.4778142,-8.681038,-1.0226444,-1.1764228,-2.105681,-1.6015432,-2.9232292,0.47854775,0.31548917,0.004558116,-2.7312107,-4.454145,-0.2280314,-0.9906901,-0.55646485,-1.0776532,5.4497213,1.0,1.3886693,0.78571427,12,CH_Lvav_28,-0.029317856,1.1734152,-3.291742,-1.064131,0.8403791,0.31886482,4.060346,0.33260375,0.4613559,-1.3959862,2.4749508,-1.9358556,-1.9962207,-1.3886726,-0.79413795,-0.1945082,-3.3251853,1.9357902,-2.1543257,-0.32947147,0.89620876,-1.6991287,1.4043972,0.42930466,-0.98991776,-1.6514559,0.21455854,-2.8234756,1.7860698,-1.051118,-0.88678765,-2.4128165,1.0,1.062937,0.7818182,7.0,C_Sav_23,3.0935311,0.50784355,0.10327655,-1.7681334,-0.8038868,0.66412604,4.033496,1.132091,-0.27007177,-2.833024,0.14832097,0.1442169,-0.12880006,-0.32758677,-0.27070266,-0.10436475,2.4248443,2.1680088,-0.31131172,-0.1756314,-0.9044739,0.68355244,1.306546,-0.8359303,0.064566076,-0.87163347,0.46329635,-4.021038,0.5933144,-0.77488357,-0.0758369,-0.601204,1.0,1.0952381,0.625,5.0,CH_Sav_50
-3.4242272,3.056475,2.2121572,0.38178647,3.747406,-2.469933,3.3299658,-3.0970469,-1.0970917,-6.73753,3.2688603,3.1870782,1.3054658,-7.1383514,3.859895,1.2829431,-0.5062467,2.0097384,-1.8338112,1.0190755,2.4827466,1.3047998,-4.7035966,-2.0651698,1.2474597,0.22294702,3.9904006,4.594109,4.9968276,0.17928767,1.6732872,-2.0274606,1.0,0.0,1.0,1,CH_Lvav_28,-1.1139268,1.3584259,-3.1330073,-0.7452684,0.15403098,0.59031117,1.9920617,-0.22231284,1.5644671,-2.5290823,0.8136846,0.06333109,3.3232052,-0.6478702,-0.95434713,0.9835744,-0.8076973,-0.07686591,0.32472005,1.5989159,4.3185835,-1.3456327,1.9935851,0.06985575,0.54193795,1.6494482,-0.6739963,-3.6665788,0.49309245,-0.19115472,1.973587,3.1372957,0.29927006,1.2872463,0.77894735,13.0,C_Sav_23,0.8726815,0.5454993,-0.29794687,-1.4467211,-1.0439185,0.27468407,2.181735,1.0213406,0.6549435,-3.9350166,-0.25967377,0.99912435,2.258689,0.28604925,-0.09715971,-0.26578534,1.5824428,0.4477495,0.07008764,0.5128817,2.388475,0.01039508,1.0467802,-0.47534007,0.29951215,1.036064,0.28969842,-3.741117,-0.31423146,-1.1833708,0.2703672,2.467114,1.0,1.4266666,0.7911111,13.0,CH_Sav_50
