dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key
1.6242218,-0.21510291,-0.49518013,-0.5925063,0.596897,0.8212163,2.2652395,0.37466946,0.1405038,0.30424246,0.21521243,1.4613221,-0.72854596,-0.3922941,-1.3364902,0.09393498,0.9065714,-0.4754519,1.0170081,0.9320788,1.0244584,1.582588,-0.6768448,-0.8314924,-0.9701763,-1.4687219,-1.213279,-0.5178675,-1.0115206,0.41085863,-0.13535821,0.45222136,0.90123457,1.1074644,0.47346938,14,CH_Lvav_10
-1.2696985,0.6166529,1.0261571,0.7559112,-0.40494224,0.5545081,-1.081867,-0.55808336,0.4423879,0.7560615,0.90942943,-0.27256966,-0.72878796,-0.46531713,0.10899936,-0.1269345,0.17020875,0.18074214,0.6440783,-0.19036421,2.181921,-0.76682603,0.026383676,0.73713505,-0.78502655,-0.18656829,1.5088332,1.765805,0.69682527,0.5620361,0.42603058,2.0477638,0.9259259,1.124812,0.52666664,11,CH_Lvav_10
1.1503739,1.2084211,-0.98169744,-1.2807928,1.9539131,0.85854137,1.4460361,-0.19953835,-1.135878,0.020528682,0.99446636,1.5841106,0.2897911,-0.13132901,0.5817372,-0.42281607,0.4378506,-0.014126636,0.50451237,0.7282514,-0.0817463,-0.7858584,0.1419429,-0.7607297,-1.7349845,-0.21692544,0.24983683,-0.22218315,-0.109075606,-1.0964978,0.03710568,0.2663836,1.0,1.3333334,0.6,2,CH_Lvav_10
1.0689819,-0.5730718,-0.28491855,-0.62527883,0.6407399,-0.25174487,0.37975395,0.35515907,0.6625659,-0.42805174,1.0312499,0.27327713,1.1210846,-0.118569806,-1.1762389,-2.2448473,1.1042238,0.6852073,0.11809354,0.66983443,-1.5819392,-0.30270183,1.1046029,-0.4693993,0.027348936,-1.2895241,1.3600993,-0.49915633,-0.94458055,0.0478009,-0.6651318,-0.63488775,1.0,1.4,0.56,3,CH_Lvav_10
0.07614146,-0.38799202,0.34176105,-0.9969402,1.5909786,0.53503925,0.24204212,0.067266814,-0.48349437,-1.3179978,-0.21626274,-1.03284,-0.52858937,-1.4525592,0.40943646,0.3049385,0.02491358,-0.47176167,0.29699874,-1.7549005,1.5719583,-0.24912027,-0.7925879,-0.041655123,-0.23219457,-0.7686909,-0.6015153,0.99641246,0.31635055,0.5218148,0.6295068,-0.12383671,0.8666667,1.1107843,0.53913045,9,CH_Lvav_10
1.2829152,-2.2676947,1.548539,0.7150889,-2.6911798,-1.1782533,0.07229436,0.38891265,1.6815256,0.79585487,-1.9543785,-1.3357171,-1.3095384,0.19768532,-1.0221444,-0.6244528,0.20668617,2.2741451,-1.152635,0.7523003,0.27534282,-1.4302447,-0.45974094,0.71557033,-2.0145526,1.1144617,-0.89791393,0.16978791,1.0528144,-1.445556,0.1657477,0.09756366,1.0,0.0,1.0,1,CH_Lvav_10
1.3902972,0.7198339,-0.6926478,0.8271623,2.7223682,-1.6522465,0.25674576,0.49577895,-0.07286595,-0.047401845,1.392523,-0.98105675,-3.6750522,1.8534353,-1.3857195,0.9772336,-1.499696,1.2883052,-0.16191971,-0.3716667,0.4373421,0.4344931,0.68513954,0.77125406,-0.83433163,1.7422327,-1.1031013,0.55500925,-0.88041884,1.4904554,1.3375714,-0.31001586,0.8596491,1.1074722,0.4918919,12,CH_Lvav_10
0.41793895,1.57449,-0.48896158,0.5634891,-0.19755302,0.092300504,0.35310295,0.5730032,2.3592756,-0.72688115,0.29009947,-1.0705044,-0.277831,-0.7179046,-1.7880324,-0.6625986,-0.24550949,-0.47879827,0.015922988,1.5382068,-0.01795518,-0.44294804,1.9503359,-0.7565458,-0.43815422,-0.349368,0.3303964,0.4275806,-0.42470473,0.13370311,0.34883773,-1.0751705,0.0,0.0,0.0,0,CH_Lvav_10
-0.35988715,0.004439175,-0.9427207,0.6580562,2.1747603,0.12058723,-0.15756288,1.6569562,-0.7507373,0.78462505,1.6614217,-0.07109086,0.5897425,-1.1492577,1.1311406,0.13892156,0.22034034,-1.4708437,0.09087388,0.6233523,0.13340226,1.5706006,-0.6547826,-0.14888746,0.32742238,-0.23328476,0.43485865,-0.6426741,-1.818067,0.9836946,-1.1516676,1.5690538,1.0,1.5238096,0.5714286,4,CH_Lvav_10
0.74405324,-0.84222966,-2.886398,-0.7538432,-2.0261924,-0.94722956,-1.8378935,0.6032898,0.4862019,1.2684549,1.0224345,-1.5683448,-0.4415535,-0.40430453,0.507482,-1.249963,-0.5938061,0.32431653,0.20153846,-3.9958303,-1.152354,-0.48619103,1.5152493,0.31250983,-0.5448834,-2.03956,-0.4294244,-3.6075857,0.57133013,-0.39968237,-0.09193297,-1.0644219,1.0,1.3553885,0.6451613,11,CH_Sav_72
-0.46318007,-1.5009738,0.7954533,-1.5124569,-0.126282,-0.9527573,1.2895337,-0.3153915,-0.85078835,0.27130967,0.8522329,1.1711798,-0.93618464,0.17859136,-0.47093746,-1.0720328,0.027356217,0.25713384,-0.1594132,-0.33009836,-0.3355047,0.39681816,-0.8375349,0.9579742,-0.86709666,0.086371824,-0.4079837,0.04072248,0.41377026,-0.5024396,-1.3318121,-0.14027956,1.0,1.3333334,0.6,2,CH_Sav_72
-0.21481568,2.5383925,2.188164,1.1691114,-1.4262714,-0.548894,0.3656473,-1.197098,-0.20401055,-0.32173115,0.38278246,2.2794392,-0.7565899,-0.8657183,0.03149224,0.34545314,0.030152785,1.2333503,2.6919427,0.26296216,1.0085953,-0.41569376,1.0899397,0.31053984,0.2356423,0.17661962,-0.31562427,2.8911445,-0.11378033,-3.381608,1.2591846,-1.5219852,1.0,1.3465086,0.6378378,12,CH_Sav_72
1.0174437,1.667727,0.20381606,0.25942653,-0.41903144,-0.28246933,-0.7141608,-1.3018832,-0.0362909,0.19656752,1.4820768,-1.9232812,-1.2452323,0.840255,0.09547259,-0.5221443,1.2297771,2.9299572,1.0151625,-0.4865906,0.9534831,-0.8309215,-0.98666465,-0.12785655,-2.1381822,-0.9611451,0.47045776,-0.6445025,0.4373585,-0.78211635,-1.8619615,-1.383005,1.0,1.2705883,0.68333334,9,CH_Sav_72
-0.13233012,-0.30462888,-0.6350108,0.46204287,0.22055142,-1.1286591,-0.76693267,-0.6541054,0.27872512,-1.088021,1.439745,0.8416401,0.26684025,0.20319933,-1.8751954,-0.3620462,0.2820095,-0.061118282,0.4911676,0.124302305,0.7258579,1.8467182,-1.1789978,1.8778296,-0.3246279,-1.1417421,-1.0292761,-0.5713196,0.12938666,-0.08346583,-0.8407241,0.38024983,1.0,1.1666666,0.62222224,5,CH_Sav_72
-1.5028621,-1.2682567,0.5611295,0.25260976,1.6866176,0.6556021,-0.87467253,0.25115314,-0.9623959,-0.85709536,-2.48201,-0.36795098,-0.8752457,0.4555564,0.90687263,-1.5319856,0.13243595,-0.39277613,-1.7094963,-0.61114204,-0.09595102,0.14334935,1.3353505,1.4832968,0.7543917,0.60286784,-2.1643827,-0.17488581,-0.7190047,-0.095031425,1.0852963,1.1416643,0.0,0.0,0.0,0,CH_Sav_72
-1.4741522,0.13444439,-0.7702239,-0.39590245,0.65531224,-0.74393946,0.4888204,1.4032657,-0.7395554,1.5218424,0.3031416,-0.1587246,0.37056774,-0.0028881505,0.47952184,0.097457916,-0.52490485,-0.9196239,-0.8262282,0.79777074,-1.030438,1.0057116,0.44397014,-0.09594375,0.42132026,0.3808632,-0.44523692,1.6852577,1.2198089,0.6522259,1.1336439,-0.06022925,1.0,1.2351649,0.64,8,CH_Sav_72
-0.28180045,-0.9097864,-0.1566709,0.9680878,-0.8204732,1.3892045,0.26822218,0.6276664,-0.8453982,-0.24233188,1.3118148,0.38635093,0.438836,0.18362802,-1.5481652,-0.6054426,-0.28044125,-0.48958153,0.95062464,-0.69146425,1.4769127,0.15018101,-0.38978222,0.4739231,-2.0358245,-1.1364697,1.7580324,-0.38435328,0.50777066,-0.8056884,0.39939594,-0.61260116,1.0,1.3128206,0.6425532,14,CH_Sav_72
-0.062297165,-0.50024766,0.2810314,0.23808974,-2.2917418,0.012157146,0.9964885,0.99010223,0.83054715,-0.4913576,0.6006576,0.16299823,-0.18651086,-0.43190685,0.100514084,0.23748006,0.4529338,-0.054382198,1.964188,-1.1889924,-0.8072913,-1.1606059,0.1506267,1.7560773,1.4257675,1.1883829,-0.34728923,-0.19084844,0.12564112,0.1918174,-0.21410298,-0.2644117,1.0,1.1398602,0.6117647,7,CH_Sav_72
-0.6205841,0.9632599,0.67637384,-2.0064774,-2.7413127,0.6108139,-1.4398286,1.0010281,1.2291368,0.15387248,1.3675562,0.9726895,-1.0221727,-0.33909613,-0.041413803,1.3350217,0.47262853,-0.4989696,1.6050661,1.421767,-0.53815347,0.9665305,0.66358477,1.2872072,-0.9391977,-0.8565622,-0.31694385,-0.1760205,-0.94964236,0.36915085,1.1781404,-0.28489855,1.0,1.2,0.52,3,CH_Sav_72
0.6507974,1.7331696,1.4994913,0.8162763,-0.31128806,1.4632984,-0.67373025,0.646845,0.70620793,-1.2262917,-0.017461535,-0.72965974,0.3092831,-0.6118462,0.13886334,0.25318825,-0.6360097,0.5964941,-1.0332847,0.40557656,0.59592116,1.5521351,-0.7730263,0.9865013,-0.28413284,-0.8655772,0.060532734,0.08951005,-1.257251,1.0745528,-0.5681465,0.4265302,1.0,1.1619048,0.54285717,4,CH_Sav_72
0.5092016,-1.401197,0.04649379,0.11950217,1.3370559,0.43780297,1.4282202,-0.27627528,1.0222367,0.6081662,0.67538905,-0.16746296,-0.9144455,-1.9098586,-0.35126477,-0.8067753,-3.490732,-0.4618091,-0.2308746,-0.51467955,-1.656226,0.022816896,0.12376307,-0.10292272,-0.29631686,-1.8913407,0.21866536,-0.14685208,1.4167721,-0.15068188,0.97052383,1.5451325,0.6060606,1.3264534,0.6068966,10,CH_Sav_72
-0.7372178,-0.0871131,-0.5298599,-0.64244795,0.46457627,-1.4655199,-0.3338825,-0.42271483,0.037955165,-0.2647081,-0.47632122,0.54149747,1.6827351,-0.8098969,-1.2603778,-1.5785304,-0.25616995,0.36939195,0.4851553,0.92296857,-0.60456014,-0.7077677,-0.035202596,0.4024217,-2.0735714,1.6632934,0.100043416,-0.43349904,-0.0650341,0.002202481,-0.2641405,1.5842534,1.0,1.322029,0.59069765,13,CH_Sav_72
-1.2584352,-0.46556324,0.1294339,1.294918,1.4889725,1.4190452,1.8700855,0.28835145,-0.17131664,0.94204694,-0.63653135,0.052480467,-0.29970875,1.7149537,-0.6510344,-1.7115592,-1.4112102,0.20968153,0.17605647,-2.5526116,0.018899733,0.9861453,0.4699093,-0.3548453,-0.16926798,0.084400326,1.2043898,0.89225256,0.46196696,1.4452392,-0.5815798,0.14102118,1.0,1.1272727,0.74545455,6,CH_Sav_72
0.6768545,-0.7343993,0.86817735,-0.5952177,1.1807872,-0.45736504,-0.741813,-0.5249209,-0.78748876,1.2452447,0.9638185,-0.13141122,-1.3427691,2.1529717,0.30688906,-1.0826033,1.0039756,0.13271816,0.73876506,-0.79144424,1.0713359,1.7956265,-1.7344279,0.77601624,-0.15349448,0.9935793,1.3877993,0.19667163,0.54054844,-0.32505926,-0.7465403,-1.0204914,1.0,0.0,1.0,1,CH_Sav_72
-0.1326738,-0.10032584,0.9215944,0.1778428,0.69391423,1.5300153,-0.0443878,1.4668114,0.6196301,-1.6291897,-0.10085253,-2.0434756,2.1170738,-0.65573263,1.3549416,-0.6503996,0.5475087,-1.7405118,0.001084283,-0.12311532,-1.0326337,-0.80744964,0.6868691,-0.64839256,2.1629348,0.41590783,-0.109942876,-0.4039772,-0.80118597,2.0680897,-0.7251637,-0.029525407,1.0,1.0873814e-15,0.9,2,CH_Savav_62
1.8194842,1.2372664,-0.14620453,-1.2911042,1.563289,-0.14216706,0.46045935,0.17803022,0.34875646,-1.2152071,0.23401159,-0.37098825,-0.3728089,-1.1887776,-0.7729758,-2.3525505,-0.1219527,-0.118533924,0.13129106,0.18607743,-0.71127254,-0.19496915,0.5727452,-0.42150277,-0.22855318,0.07905812,0.12317414,-0.85868675,0.5036359,-1.4214375,0.4128281,1.2233589,1.0,1.240404,0.7818182,6,CH_Savav_62
1.5536408,0.5860858,-0.65053874,0.17821407,0.23390949,0.18600044,-1.429381,0.7072999,-0.59360313,1.5252203,-0.35210225,0.8356205,0.7296261,-0.015492991,1.0494367,-0.657198,1.3474538,0.3452273,-0.36165324,-0.96143883,-0.5105644,-2.4929848,1.4861141,0.7666298,1.1723908,1.6840407,-1.1177864,0.88331527,0.66384566,1.0907259,2.6485395,-1.7759329,1.0,1.3498747,0.6388889,11,CH_Savav_62
0.75002235,0.34180322,0.82685655,-0.36163634,1.167386,0.028081767,0.92054737,0.87426996,1.2938968,0.63410074,0.062010773,0.84143096,0.36096144,-0.06718697,-1.5405487,-1.8467904,-2.005452,1.6020089,0.32844797,1.3634632,0.11388128,-0.12615055,-0.1480782,0.10135351,1.2761397,1.1211897,-0.7382424,-0.8297319,1.4188793,1.1888044,-0.14726329,-0.16011283,1.0,1.1666666,0.62222224,5,CH_Savav_62
-0.47363958,1.372398,-0.29456222,0.4378241,0.45140877,-0.4165889,-0.4478942,0.17670888,-1.0346771,0.40805537,0.14602461,0.22946846,-1.2181164,0.54983246,0.7871836,0.2799816,0.6267069,1.716136,1.0315694,-0.067492425,1.0386386,-0.811242,0.07780523,-0.8257868,-0.46439034,2.3444927,-0.8066445,-0.22696221,-1.178873,0.41269997,-0.6545243,0.17651811,1.0,0.0,1.0,1,CH_Savav_62
-0.89744174,0.95156986,0.48811874,1.442289,-0.3461291,1.1584549,-0.7728567,-0.57657063,0.93276757,-0.9994257,1.5243771,0.5276899,-0.088444546,0.4516884,-0.32734403,-0.3742486,-0.6288203,-0.5020088,0.7376478,1.3876907,0.29955006,-1.1538976,1.4893118,-0.4873407,0.6527179,-0.3839252,-0.0234921,0.59657645,1.7661605,0.8324006,0.41938132,-0.49807894,1.0,1.2835165,0.6631579,8,CH_Savav_62
-0.77554196,-2.504152,-0.2626244,-0.6149368,1.5536284,0.49599594,0.19966279,-0.8506193,0.23695314,1.9708278,-0.22699219,0.47572744,-0.40666842,-0.67109334,-0.34462377,-0.6311297,-0.17248428,-0.09004083,0.21155229,2.4350438,-0.99802977,1.4540992,0.02220273,0.89483774,0.091940574,-1.5904442,-0.2503188,-1.2790542,0.57012826,0.4910185,-0.4318919,0.58474743,1.0,0.4,0.55,3,CH_Savav_62
-2.0239434,0.54680854,-1.5652503,0.246941,-0.45446536,-1.0358977,-0.502719,0.5440436,-0.8761437,-0.16632304,1.6843951,-0.085463874,-0.73950917,0.19983676,-1.8037822,1.213997,0.40044385,-0.33927312,1.3630104,0.027230043,0.8934258,-0.35679665,-0.5109165,1.0496918,1.1868192,0.3909459,-0.73119456,1.6429476,-1.5711551,-0.6439972,-0.47738844,-1.247181,0.07368421,1.3669565,0.625,13,CH_Savav_62
-1.3078864,1.1375675,-0.16340487,1.6776544,0.117137276,-1.8453319,0.64964235,-0.84886885,-0.2203727,1.4278625,1.1116775,0.21065515,0.66718805,2.2520761,-0.9844463,0.7062664,1.9784513,-0.20568886,-1.6286899,-0.94596285,0.7715422,0.54958856,1.6771691,0.39343145,0.62613225,0.057196077,-0.103582054,-0.0010560025,1.6464479,2.0553381,-0.29746622,-0.5056502,0.0,0.0,0.0,0,CH_Savav_62
-1.455862,-0.4019998,-0.72766733,-0.011248478,-0.63753253,1.0178837,0.46150306,-2.1403847,1.2002915,-0.2797946,1.1360081,0.20690979,-0.55007374,-0.992441,-1.294942,-0.27956086,0.800699,0.47399193,1.5928111,-1.5925344,0.0101168305,1.1480976,0.27873302,0.90353173,-0.3240642,0.26745975,-0.7767801,0.29832998,0.6147115,-0.08428853,0.56324226,-0.2910959,1.0,1.272549,0.67826086,9,CH_Savav_62
-0.8422733,-0.21357805,0.25044906,1.3002954,-0.50971293,0.43327227,-0.7366652,-0.32383662,0.65555143,-1.2169198,-1.3369175,0.82724243,-0.24952362,1.1311241,-1.2183199,0.27945477,-2.986658,0.63593453,-0.37090188,1.3531581,-0.22622107,-1.3647392,0.014883509,0.45402896,1.2384893,0.3573105,-1.6922714,0.87078714,1.3711277,-0.4441007,0.35078192,1.0292176,1.0,1.3666097,0.552,14,CH_Savav_62
1.5819111,0.26702562,0.42325574,0.13084802,-2.3210266,-0.04787948,1.1302294,1.350059,0.6214511,0.21060193,-0.2983419,-0.44852972,-1.0854763,-0.34094724,-0.22528628,-0.14744166,0.55005145,1.0729803,1.956811,1.4127537,-0.2536093,1.140102,0.65017724,0.7575303,0.30958247,0.85405564,-0.03984443,0.8358619,-3.0704134,0.77113676,-0.54279375,-1.0577773,1.0,0.9714286,0.51428574,4,CH_Savav_62
-1.9755905,-1.0974029,-0.57909536,-0.6998497,-2.6331415,-0.94286424,1.7314013,2.1933184,-1.0727122,0.36439264,0.72132564,-0.54836696,-0.6593014,-0.5951813,0.1794785,0.26014495,-0.095164,-0.7861248,0.97088283,-1.1836947,-0.8958188,-0.6633566,0.32170573,1.5139097,0.3280102,0.39129096,0.13251992,-1.7554718,1.4702494,0.18553334,-0.36814338,-1.2130024,1.0,1.3051256,0.62666667,10,CH_Savav_62
